formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded
LiMnF3,6.41693581,6.41693581,3.242471,3.4804,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,127.3087571,3.10104895,2.43,1.244680851,0.342014006,0.080805133,-0.014824697,-1.352972521,0,Other,1,1
LiMnF3,6.578328,6.763391673,8.926425988,3.7265,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,373.1820764,3.173711005,2.43,1.244680851,0.175883755,0.027566171,1.075160797,-0.094452268,0,Other,1,1
LiMnF3,6.672620233,6.672620233,5.929779909,3.4841,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,262.5736035,3.007085878,2.43,1.244680851,0.066751534,0.039178352,0.60131191,-0.836073539,0,Other,1,1
LiMnF3,6.787936006,6.787936006,5.571834124,3.6287,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,252.1597565,3.13127434,2.43,1.244680851,0.110005357,0.040796364,0.629896766,-0.973622803,0,Other,1,1
LiMnF3,7.00626,7.999028797,16.63921167,3.3597,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,925.2028507,2.986950171,2.43,1.244680851,0.502296124,0.01111886,2.913040799,1.489298375,0,Other,1,1
LiMnF3,7.029579,8.007542145,12.27668265,3.5994,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,661.7984887,2.982710706,2.43,1.244680851,0.306469524,0.01554431,2.232143335,0.449291535,0,Other,1,1
LiMnF3,7.130119,7.274539051,7.966696267,3.707,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,400.6969413,2.955780144,2.43,1.244680851,0.05996638,0.025673271,1.316620319,-0.572792604,0,Other,1,1
LiMnF3,7.13482519,7.13482519,6.17613078,3.7014,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,251.8440723,3.135199363,2.43,1.244680851,0.081215162,0.040847501,0.982826773,-0.990484436,0,Other,1,1
LiMnF3,7.165301,7.242488,15.56412025,3.7196,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,803.4280426,2.948296549,2.43,1.244680851,0.483145685,0.012804135,2.524458905,1.208201743,0,Other,1,1
LiMnF3,7.730819,8.57623787,8.643438137,3.2241,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,486.4704762,3.246163595,2.43,1.244680851,0.061154649,0.021146609,2.126081084,-0.724413046,0,Other,1,1
LiMnF3,7.825820578,7.825820578,7.825820578,3.5205,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,255.2273736,3.093639071,2.43,1.244680851,0,0.040306026,1.756668692,-0.918781754,0,Other,1,1
LiMnF3,8.8594,8.8594,6.254912,3.2651,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,490.9415901,3.216600064,2.43,1.244680851,0.188168839,0.020954022,2.272880797,-1.765045529,0,Other,1,1
LiMnF3,8.98355855,8.98355855,8.983558464,2.5762,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,491.7859398,2.408308101,2.43,1.244680851,5.47E-09,0.020918046,2.798148795,-1.177895424,0,Other,1,1
LiMnF3,9.276248,5.719131,10.28897418,3.7384,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,527.3267747,2.994656873,2.43,1.244680851,0.284769999,0.019508209,1.918117423,-0.826020076,0,Other,1,1
LiMnF3,10.186736,7.133177,7.88107071,3.5688,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,521.2157011,3.029768188,2.43,1.244680851,0.189472014,0.019736936,2.394854354,-1.838528982,0,Other,1,1
LiMnF3,10.224994,3.803119,6.945255123,3.515,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,269.7844975,2.92671144,2.43,1.244680851,0.459322963,0.03813118,1.039669074,-1.908268847,0,Other,1,1
LiMnF3,10.6665149,10.6665149,10.6665149,3.4454,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.717268748,1.244680851,934.1590796,3.380928976,2.43,1.244680851,0,0.011012258,4.312105865,-1.554558321,0,Other,1,1
LiNO3,5.6282987,5.628299005,5.628298959,2.9369,0.9,0.63,1.26,0.98,3.04,3.44,0.61804922,-0.07,1.461112979,0.80824409,0.5,92.80084349,2.467377583,0.4,0.5,2.92E-08,0.315067057,-0.220182047,-0.426953739,1,Other,1,1
LiNbO3,5.15394329,5.531529306,17.21247029,3.3358,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,429.062362,4.577485852,1.84,0.650793651,0.737215017,0.071086774,1.406352961,2.507392247,0,Other,1,1
LiNbO3,5.231451,5.581548102,17.45918489,3.0381,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,445.4087723,4.409493063,1.84,0.650793651,0.738622369,0.068477904,1.492868294,2.531373823,0,Other,1,1
LiNbO3,5.275352384,5.275352384,10.04535152,3.4233,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,252.984209,3.881718348,1.84,0.650793651,0.401138972,0.12056349,0.219761223,0.778269842,0,Other,1,1
LiNbO3,5.302477,5.56891,15.149082,2.8678,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,447.3375028,4.390481189,1.84,0.650793651,0.646753465,0.068182656,1.147979131,1.957469015,0,Other,1,1
LiNbO3,5.505402268,5.505402268,5.146995968,3.4857,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,125.0137889,3.927620523,1.84,0.650793651,0.038419704,0.243978359,-0.387650397,-0.48407057,0,Other,1,1
LiNbO3,5.543736003,5.543736003,5.543735554,2.275,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,111.4421587,4.405933344,1.84,0.650793651,4.67E-08,0.273690491,-0.296253342,-0.408027891,0,Other,1,1
LiNbO3,5.726535084,5.726535084,5.726535644,3.684,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,117.2129183,4.189015426,1.84,0.650793651,5.65E-08,0.26021585,-0.131810439,-0.448939965,0,Other,1,1
LiNbO3,6.186678614,8.26576876,9.509339253,3.1296,0.9,0.82,1.26,0.98,1.6,3.44,0.61804922,0.917407,1.461112979,0.734414101,0.650793651,486.2850494,4.03883873,1.84,0.650793651,0.210178076,0.06272177,1.572001051,0.128381982,0,Other,1,1
LiNiF3,5.448149593,5.448149009,5.448149358,5.245,0.9,0.74,0.705,0.98,1.91,3.98,0.61804922,1.1571612,3.401189824,0.785520964,1.04964539,101.6220398,4.007619957,2.07,1.04964539,5.40E-08,0.090081991,-0.382241326,-0.386634591,0,Other,1,1
LiPaO3,4.31820142,4.31820142,4.31820142,3.1954,1.04,0.9,1.26,1.5,0.98,3.44,0.55,0.61804922,1.461112979,0.753051496,0.714285714,80.52091246,5.897508832,2.46,0.714285714,0,0.408625692,-1.398721991,-0.133740557,0,Other,1,1
LiSbO3,4.87993988,5.19125198,8.50669695,2.1379,0.9,0.83,1.26,0.98,2.05,3.44,0.61804922,1.04740119,1.461112979,0.730900158,0.658730159,215.5001331,5.446231896,1.39,0.658730159,0.324591835,0.141931189,-0.203348523,0.581237779,0,Other,1,1
LiSbO3,5.340750793,5.340750793,5.05847015,2.9459,0.9,0.83,1.26,0.98,2.05,3.44,0.61804922,1.04740119,1.461112979,0.730900158,0.658730159,116.9606237,5.017345415,1.39,0.658730159,0.031062598,0.261508438,-0.52367958,-0.429246071,0,Other,1,1
LiSbO3,6.020704,6.020704,6.020704,1.4496,0.9,0.83,1.26,0.98,2.05,3.44,0.61804922,1.04740119,1.461112979,0.730900158,0.658730159,218.2437567,5.377765286,1.39,0.658730159,1.81E-16,0.140146919,0.132818503,-0.514778122,0,Other,1,1
LiSbO3,6.622148019,5.234383649,9.702363772,2.8256,0.9,0.83,1.26,0.98,2.05,3.44,0.61804922,1.04740119,1.461112979,0.730900158,0.658730159,115.3991935,5.085233538,1.39,0.658730159,0.318215355,0.265046826,0.654191114,0.147423259,0,Other,1,1
LiSeO3,5.417166,5.436661,11.534035,0.5306,1.013333333,0.9,1.26,2.55,0.98,3.44,2.020604712,0.61804922,1.461112979,0.744320464,0.714285714,339.6922687,2.618191499,2.46,0.714285714,0.472483042,0.09582108,0.568356566,1.063559002,0,Other,1,1
LiSnCl3,5.071729819,5.078612021,5.088723777,0.0003,0.9,0.83,0.78,0.98,1.96,3.16,0.61804922,1.1120702,3.61272528,0.737961995,1.064102564,130.6821218,2.948082442,1.2,1.064102564,0.001682775,0.087327325,-0.715639729,-0.298720471,0,Sn,1,3
LiSnCl3,6.97080816,6.970807983,7.237700929,3.4801,0.9,0.83,0.78,0.98,1.96,3.16,0.61804922,1.1120702,3.61272528,0.737961995,1.064102564,253.1469663,3.043778675,1.2,1.064102564,0.021826577,0.045081007,1.029895925,-0.664405909,0,Sn,1,3
LiTaO3,4.749778,5.117239,8.834571,2.4709,0.9,0.82,1.26,0.98,1.5,3.44,0.61804922,0.32885923,1.461112979,0.734414101,0.650793651,214.7308672,7.296570199,1.94,0.650793651,0.362497719,0.142041335,-0.227120558,0.715700887,0,Other,1,1
LiTaO3,4.927793,6.414382,8.548385,3.4719,0.9,0.82,1.26,0.98,1.5,3.44,0.61804922,0.32885923,1.461112979,0.734414101,0.650793651,270.2037363,5.798583202,1.94,0.650793651,0.274489659,0.112880227,0.269611613,0.510171329,0,Other,1,1
LiTaO3,5.081659416,5.081659416,5.682455,3.7436,0.9,0.82,1.26,0.98,1.5,3.44,0.61804922,0.32885923,1.461112979,0.734414101,0.650793651,145.7232609,5.375939423,1.94,0.650793651,0.065671042,0.209305357,-0.616526231,-0.162758201,0,Other,1,1
LiTaO3,5.444507,5.444507,3.942623,2.5608,0.9,0.82,1.26,0.98,1.5,3.44,0.61804922,0.32885923,1.461112979,0.734414101,0.650793651,116.8698192,6.703179903,1.94,0.650793651,0.175391253,0.260979775,-0.624008146,-0.740424777,0,Other,1,1
LiTaO3,5.476847657,5.476847759,5.476847362,3.7003,0.9,0.82,1.26,0.98,1.5,3.44,0.61804922,0.32885923,1.461112979,0.734414101,0.650793651,105.1248948,7.452082825,1.94,0.650793651,3.76E-08,0.290137357,-0.356424825,-0.393057561,0,Other,1,1
LiTeO3,5.178121,5.341448,8.960911,2.1534,1.293333333,0.9,1.26,2.1,0.98,3.44,1.9708757,0.61804922,1.461112979,0.835996298,0.714285714,247.846827,4.891948409,2.46,0.714285714,0.329315233,0.150306584,0.035411197,0.558758764,1,Other,1,1
LiTiCl3,7.443274488,7.443274488,12.34525996,0.0177,0.9,0.851666667,0.78,0.98,1.54,3.16,0.61804922,0.075545,3.61272528,0.728162704,1.091880342,537.6464541,1.991078693,1.62,1.091880342,0.311785674,0.021584122,2.190943341,0.324229517,0,Ti,1,4
LiUO3,4.276264,4.276264,4.276264,0.4172,0.99125,0.9,1.26,1.38,0.98,3.44,0.314979,0.61804922,1.461112979,0.737090078,0.714285714,78.19761854,6.22122516,2.46,0.714285714,0,0.41268377,-1.436448135,-0.124354532,0,Other,1,1
LiUO3,5.88592778,5.885927428,5.885927844,0.4431,0.99125,0.9,1.26,1.38,0.98,3.44,0.314979,0.61804922,1.461112979,0.737090078,0.714285714,126.8871892,7.667992251,2.46,0.714285714,3.81E-08,0.254327393,0.011576137,-0.484613787,0,Other,1,1
LiVF3,5.005388,8.828678,10.675674,2.0934,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,471.7682711,3.234790236,2.35,1.102836879,0.353978549,0.019979436,1.521597683,0.859644684,0,Other,1,1
LiVF3,5.011178,5.372419,8.908797,2.716,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,239.8439504,3.181383968,2.35,1.102836879,0.334888096,0.039299152,-0.023972407,0.613315498,0,Other,1,1
LiVF3,5.366711,5.455766,7.834296,2.6241,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,229.3844218,3.326449516,2.35,1.102836879,0.225064864,0.041091124,-0.031013712,0.209743415,0,Other,1,1
LiVF3,5.536337433,5.536337433,5.536336008,2.6547,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,107.3427205,3.554203279,2.35,1.102836879,1.49E-07,0.087809064,-0.302909117,-0.406372246,0,Other,1,1
LiVF3,5.619684,3.269829,6.703650287,2.4089,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,119.4402106,3.194216146,2.35,1.102836879,0.337719041,0.078915332,-0.917330841,-0.051326995,0,Other,1,1
LiVF3,5.677266128,5.677266128,5.677266101,2.5457,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,118.245066,3.226501218,2.35,1.102836879,2.74E-09,0.079712957,-0.176131992,-0.437913205,0,Other,1,1
LiVF3,5.724257,9.399066,19.276746,2.5628,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,1037.140391,2.942844403,2.35,1.102836879,0.611234522,0.009088127,3.365488721,2.567239789,0,Other,1,1
LiVF3,5.857937895,5.857937895,5.891491,1.976,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,175.0835652,2.179061461,2.35,1.102836879,0.003300646,0.053835229,-0.008274904,-0.47042727,0,Other,1,1
LiVF3,6.166429,6.166429,6.166429,2.8112,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,234.4775169,3.254195579,2.35,1.102836879,0,0.040198583,0.263910075,-0.547392874,0,Other,1,1
LiVF3,6.175803,6.175803,6.175803,2.7453,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,235.548478,3.239399826,2.35,1.102836879,1.76E-16,0.040015813,0.272342755,-0.549490872,0,Other,1,1
LiVF3,7.220862336,7.220862336,5.865045329,2.4587,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,252.6533951,3.020088839,2.35,1.102836879,0.115643401,0.037306698,0.997163521,-1.103503894,0,Other,1,1
LiVF3,7.256616561,7.256616561,5.782209708,2.489,0.9,0.7775,0.705,0.98,1.63,3.98,0.61804922,0.527662,3.401189824,0.765651125,1.102836879,271.5069853,2.810372255,2.35,1.102836879,0.125828621,0.034716101,1.010496012,-1.139505961,0,Other,1,1
LiVO3,4.950276239,4.950276239,5.366326912,2.003,0.9,0.7775,1.26,0.98,1.63,3.44,0.61804922,0.527662,1.461112979,0.749733168,0.617063492,107.9285498,3.258063583,1.81,0.617063492,0.047201585,0.279442657,-0.764052553,-0.17697288,0,Other,1,1
LiVO3,5.10629112,5.10629112,4.97861532,0.0002,0.9,0.7775,1.26,0.98,1.63,3.44,0.61804922,0.527662,1.461112979,0.749733168,0.617063492,104.8982702,3.352181852,1.81,0.617063492,0.014557178,0.287515139,-0.710044926,-0.340268289,0,Other,1,1
LiVO3,5.68874567,7.46422039,7.464221041,2.7113,0.9,0.7775,1.26,0.98,1.63,3.44,0.61804922,0.527662,1.461112979,0.749733168,0.617063492,272.3394601,2.582351286,1.81,0.617063492,0.149157738,0.110743558,0.767071351,-0.110260767,0,Other,1,1
LiVO3,6.595424622,6.595424622,6.068163022,2.0933,0.9,0.7775,1.26,0.98,1.63,3.44,0.61804922,0.527662,1.461112979,0.749733168,0.617063492,109.4813377,3.211854045,1.81,0.617063492,0.04741904,0.275479286,0.566100757,-0.767896703,0,Other,1,1
LiVO3,6.607989539,6.607989539,5.834650408,3.0342,0.9,0.7775,1.26,0.98,1.63,3.44,0.61804922,0.527662,1.461112979,0.749733168,0.617063492,231.8214352,3.033697701,1.81,0.617063492,0.070310678,0.130099448,0.538328278,-0.828809511,0,Other,1,1
LiVO3,7.648511806,7.648511806,5.797598281,2.8357,0.9,0.7775,1.26,0.98,1.63,3.44,0.61804922,0.527662,1.461112979,0.749733168,0.617063492,293.7830992,2.393861856,1.81,0.617063492,0.151976,0.102660231,1.303250854,-1.316112037,0,Other,1,1
LiVS3,5.807585,6.486580234,6.670328993,0.0399,0.9,0.7775,0.88,0.98,1.63,2.58,0.61804922,0.527662,2.07710426,0.759481249,0.883522727,207.5472451,2.465479201,0.95,0.883522727,0.071888924,0.065459815,0.327038891,-0.29740882,0,Other,1,1
LuAlO3,3.389593056,3.389593056,11.469327,3.6479,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.826361706,0.535714286,114.1204825,7.273827011,1.83,0.535714286,0.76688493,0.268375002,-0.951067488,1.981774006,1,Other,1,1
LuAlO3,3.677248,3.677248,3.677248,3.1252,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.826361706,0.535714286,49.72430954,8.34694997,1.83,0.535714286,0,0.615937857,-1.975312083,0.009711402,1,Other,1,1
LuAlO3,5.182371415,5.182371415,5.182370943,0.0002,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.826361706,0.535714286,100.4965848,8.259909025,1.83,0.535714286,5.27E-08,0.304757467,-0.621330386,-0.32715079,1,Other,1,1
LuAlO3,6.480351303,6.480351303,10.246096,3.712,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.826361706,0.535714286,371.8080789,6.697751032,1.83,0.535714286,0.281058204,0.082373371,1.144286792,0.271467114,1,Other,1,1
LuBO3,3.87326198,3.87326198,8.442054,4.5157,1.001,0.41,1.26,1.27,2.04,3.44,0.23887,0.27972325,1.461112979,0.957490959,0.325396825,113.6681729,6.830311479,1.4,0.325396825,0.488824894,0.260649311,-1.073484412,1.044565651,1,Other,1,1
LuBO3,4.600405273,4.600405273,7.966248,4.2791,1.001,0.41,1.26,1.27,2.04,3.44,0.23887,0.27972325,1.461112979,0.957490959,0.325396825,117.6892909,6.596938601,1.4,0.325396825,0.339592866,0.251743644,-0.610380676,0.597798655,1,Other,1,1
LuBO3,6.032451833,6.032452339,6.032452289,5.3023,1.001,0.41,1.26,1.27,2.04,3.44,0.23887,0.27972325,1.461112979,0.957490959,0.325396825,109.9836779,7.059129508,1.4,0.325396825,4.62E-08,0.269381162,0.143386899,-0.517407326,1,Other,1,1
LuBiO3,6.045355796,6.045355796,6.045355523,3.1586,1.035,1.001,1.26,2.02,1.27,3.44,0.94236213,0.23887,1.461112979,0.717848369,0.794444444,151.4912945,9.469356582,2.17,0.794444444,2.60E-08,0.224323266,0.154994769,-0.520295512,0,Other,1,1
LuBiO3,6.108581631,6.108581631,6.108581437,2.3018,1.035,1.001,1.26,2.02,1.27,3.44,0.94236213,0.23887,1.461112979,0.717848369,0.794444444,152.5932355,9.400974309,2.17,0.794444444,1.83E-08,0.222703331,0.211871598,-0.534446085,0,Other,1,1
LuBiTe3,10.90266228,10.90266228,10.90266238,1.1043,1.035,1.001,1.293333333,2.02,1.27,2.1,0.94236213,0.23887,1.9708757,0.717693861,0.773969072,175.3516168,7.260919717,0.83,0.773969072,5.11E-09,0.205480301,4.524539795,-1.607410509,0,Other,1,1
LuCrO3,5.13477912,5.48498586,7.45708665,2.5313,1.001,0.94,1.26,1.27,1.66,3.44,0.23887,0.67592827,1.461112979,0.726822682,0.746031746,210.0228117,8.695893112,1.78,0.746031746,0.207778601,0.156259109,-0.166978671,0.214263089,0,Other,1,1
LuFeO3,5.240991,5.581437,7.665847,1.6083,1.001,0.8525,1.26,1.27,1.83,3.44,0.23887,0.15323635,1.461112979,0.756927764,0.676587302,224.2433579,8.258442679,1.61,0.676587302,0.213020797,0.142407968,-0.058726875,0.215193375,0,Other,1,1
LuGaO3,3.457911449,3.457911449,11.705323,2.5134,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.79158906,0.603174603,121.2109389,8.019411365,1.63,0.603174603,0.767135165,0.257217822,-0.86298329,2.00607352,0,Other,1,1
LuGaO3,3.76660741,3.76660741,3.76660741,3.0274,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.79158906,0.603174603,53.43810751,9.095011277,1.63,0.603174603,0,0.583434091,-1.894925975,-0.010288152,0,Other,1,1
LuGaO3,5.208062,5.538213,7.584194,3.974,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.79158906,0.603174603,218.7536126,8.887079571,1.63,0.603174603,0.210662867,0.14252388,-0.099860741,0.211575091,0,Other,1,1
LuGaO3,5.902617442,5.902615852,11.57413725,2.8917,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.79158906,0.603174603,349.2296411,8.350153593,1.63,0.603174603,0.420172212,0.089275394,0.927193059,0.850736982,0,Other,1,1
LuMnO3,5.241762,5.774885,7.443986,0.4482,1.001,0.8775,1.26,1.27,1.55,3.44,0.23887,-0.52,1.461112979,0.748074807,0.696428571,225.3337197,8.191746811,1.89,0.696428571,0.186706369,0.142762118,-0.022744844,0.152799519,0,Other,1,1
LuNiO3,5.524087,5.135201,8.978869308,0.0995,1.001,0.74,1.26,1.27,1.91,3.44,0.23887,1.1571612,1.461112979,0.79950495,0.587301587,209.4798372,8.93079,1.53,0.587301587,0.323223001,0.148158573,0.092092636,0.431558084,0,Other,1,1
LuNpO3,4.198436,4.198436,4.198436,0.0493,1.001,1,1.26,1.27,1.36,3.44,0.23887,0.48,1.461112979,0.707526505,0.793650794,74.00526394,10.32075481,2.08,0.793650794,0,0.453043794,-1.506460795,-0.106935826,0,Other,1,1
LuRhO3,5.15042715,5.66071551,7.48237152,1.0887,1.001,0.745,1.26,1.27,2.28,3.44,0.23887,1.142892,1.461112979,0.797511173,0.591269841,218.1493112,9.922030465,1.16,0.591269841,0.201036285,0.14242939,-0.092681052,0.205013488,0,Other,1,1
LuScO3,5.379162,5.689607,7.942178,4.6063,1.001,0.885,1.26,1.27,1.36,3.44,0.23887,0.17938023,1.461112979,0.745459161,0.702380952,243.0728815,7.321153566,2.08,0.702380952,0.220732732,0.13264463,0.076508987,0.218393388,0,Other,1,1
LuScO3,6.109015092,6.109015092,12.114255,3.0848,1.001,0.885,1.26,1.27,1.36,3.44,0.23887,0.17938023,1.461112979,0.745459161,0.702380952,391.5342711,6.817693971,2.08,0.702380952,0.427472412,0.082348634,1.165858002,0.88333667,0,Other,1,1
LuTlO3,5.6952,5.80756,8.425783,1.0776,1.3325,1.001,1.26,1.62,1.27,3.44,0.32005319,0.23887,1.461112979,0.810902787,0.794444444,278.6845903,10.18540535,2.17,0.794444444,0.232594374,0.140837404,0.314795868,0.197151929,1,Other,1,1
LuVO3,5.159872116,5.55083209,7.514508944,0.2611,1.001,0.7775,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.784790135,0.617063492,215.1998186,8.454147942,1.81,0.617063492,0.207705141,0.145481451,-0.124330423,0.214237784,0,Other,1,1
LuVO3,5.241979,5.658672,7.593422,1.5725,1.001,0.7775,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.784790135,0.617063492,225.2409416,8.077266465,1.81,0.617063492,0.203535914,0.138995964,-0.041541229,0.193817685,0,Other,1,1
MAPbBr,6.3,6.3,6.3,2.243055556,2.17,1.19,1.96,2.55,2.33,2.96,0.6,0.36,3.36,0.927235581,0.607142857,250.047,3.180803537,0.63,0.607142857,0,0.577811719,0.384068128,-0.577287436,1,Pb,1,2
MAPbCl,6,6,6,2.92,2.17,1.19,1.81,2.55,2.33,3.16,0.6,0.36,3.61,0.938236681,0.657458564,216,2.657001488,0.83,0.657458564,0,0.575816991,0.11419356,-0.510144354,1,Pb,1,2
MASnBr,6.12,6.12,6.12,2.136666667,2.17,1.1,1.96,2.55,1.96,2.96,0.6,1.11,3.36,0.954507215,0.56122449,229.220928,2.828665101,1,0.56122449,0,0.623837406,0.222143387,-0.537001587,1,Sn,1,3
MASnCl,5.82,5.82,5.82,2.304285714,2.17,1.1,1.81,2.55,1.96,3.16,0.6,1.11,3.61,0.96725431,0.607734807,197.137368,2.165754688,1.2,0.607734807,0,0.623387506,-0.047731181,-0.469858505,1,Sn,1,3
Mg3AsN,4.20628578,4.20628578,4.20628578,2.2818,0.66,0.63,0.86,2.18,3.04,1.31,0.8044863,-0.07,-0.42,0.721452778,0.73255814,74.42114156,3.611166352,1.73,0.73255814,0,0.13765672,-1.499399275,-0.108692687,0,Other,1,1
Mg3BiSb,4.66434,4.664340925,7.360345,0.1607,1.035,0.83,0.86,2.02,2.05,1.31,0.94236213,1.04740119,-0.42,0.792999841,0.965116279,138.6785583,4.833375607,0.74,0.965116279,0.279801641,0.108395977,-0.659232068,0.425335923,0,Other,1,1
Mg3SbN,4.34531858,4.34531858,4.34531858,1.6234,0.83,0.63,0.86,2.05,3.04,1.31,1.04740119,-0.07,-0.42,0.802141576,0.73255814,82.04740839,4.223462046,1.73,0.73255814,0,0.139375586,-1.374327885,-0.139809656,1,Other,1,1
MgAgF3,3.988217,3.988217,3.988217,2.3751,1.086666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.809642808,1.219858156,63.43608043,4.951780314,2.67,1.219858156,0,0.196143648,-1.695570001,-0.059886655,1,Other,1,1
MgAgF3,5.526014785,5.526014785,5.526013837,2.1901,1.086666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.809642808,1.219858156,118.9679383,5.280776297,2.67,1.219858156,9.90E-08,0.10458771,-0.312195108,-0.404061818,1,Other,1,1
MgBO3,3.220441615,10.434268,12.48454368,0.1888,0.86,0.41,1.26,1.31,2.04,3.44,-0.42,0.27972325,1.461112979,0.897780112,0.325396825,417.8595139,2.642311523,1.4,0.325396825,0.558468016,0.067224668,1.729639919,1.937737515,1,Other,1,1
MgCO3,5.162860567,5.162860567,3.646814,5.4366,0.86,0.3,1.26,1.31,2.55,3.44,-0.42,1.262122611,1.461112979,0.96108512,0.238095238,90.76659997,3.084978947,0.89,0.238095238,0.187930798,0.307545602,-0.879621109,-0.680733294,1,Other,1,1
MgCO3,5.639546723,5.639546723,5.639547316,4.9603,0.86,0.3,1.26,1.31,2.55,3.44,-0.42,1.262122611,1.461112979,0.96108512,0.238095238,92.55709188,3.025300864,0.89,0.238095238,6.07E-08,0.301596216,-0.210063588,-0.429471068,1,Other,1,1
MgCO3,9.525298168,7.142288,8.243413121,4.8023,0.86,0.3,1.26,1.31,2.55,3.44,-0.42,1.262122611,1.461112979,0.96108512,0.238095238,546.658886,3.073357706,0.89,0.238095238,0.143628981,0.051064511,2.208250138,-1.482376215,1,Other,1,1
