formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag
AlFeO3,3.1875995002139144,3.1875995002139144,11.964116,0.0,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,105.2782827603756,4.126959209953927,1.8299999999999998,0.5357142857142857,0.8288953262835302,0.2756591423833064,-1.0221323011842274,2.1914975407660604,0
AlFeO3,3.801023,3.801023,3.801023,0.0,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,54.91632829150119,3.955828732210649,1.8299999999999998,0.5357142857142857,1.4309199976011914e-16,0.5284570553090606,-1.863966333673566,-0.017990714601847518,0
AlFeO3,4.868112000408064,5.121179000426171,7.339769000001361,2.1089,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,182.98391243946452,4.748823793892831,1.8299999999999998,0.5357142857142857,0.2354179734077908,0.1585982109050881,-0.41876607955028944,0.31407670626037076,0
AlFeO3,4.886171,4.935838,7.438778,1.3295,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,179.40360141259467,4.8435948356114125,1.8299999999999998,0.5357142857142857,0.2536886609327485,0.16176331416318498,-0.4642386138617599,0.339341490314778,0
AlFeO3,4.963586850660417,4.963348703352808,9.494494209231265,2.1792,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,193.1252097360416,4.499455863270265,1.8299999999999998,0.5357142857142857,0.40408806637053196,0.15026997861634633,-0.09875107109770469,0.7916068428825457,0
AlFeO3,4.974753428114494,4.9997173514073046,7.945401365495271,0.6687000000000001,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,197.55869509092068,4.398481964523095,1.8299999999999998,0.5357142857142857,0.28593008690134825,0.14689771626582332,-0.3272259262752074,0.41945629520990835,0
AlFeO3,4.982350366878467,5.001520929513841,7.943456491072195,1.360799999999999,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,197.9087281123728,4.390702550514783,1.8299999999999998,0.5357142857142857,0.28516603225538506,0.14663790432140142,-0.3240310585533289,0.4157934757330023,0
AlFeO3,5.044116,8.669205999999999,9.376979,1.9962,0.8525,0.675,1.26,1.83,1.61,3.44,0.15323635,0.432835,1.461112979,0.7720871754949581,0.5357142857142857,410.0410451498143,4.238396948650082,1.8299999999999998,0.5357142857142857,0.3019918509060452,0.07077564912241692,1.2713958713534292,0.5451350054092388,0
AlGaO3,4.889231,5.009529,7.448018,3.0761,0.76,0.675,1.26,1.81,1.61,3.44,0.30116615,0.432835,1.461112979,0.7382798080472499,0.5357142857142857,182.42240177281883,5.268750946247227,1.8299999999999998,0.5357142857142857,0.24970217615497703,0.15493981888100417,-0.43460912995662554,0.33657599124331,0
AlGaO3,4.995092,8.625028,9.159761,3.4263999999999992,0.76,0.675,1.26,1.81,1.61,3.44,0.30116615,0.432835,1.461112979,0.7382798080472499,0.5357142857142857,394.62822780999744,4.871107205336525,1.8299999999999998,0.5357142857142857,0.2984130238949457,0.07162309206154126,1.2023632472222596,0.5161524194321041,0
AlGaO3,5.001676,8.601477,9.277844,3.5313,0.76,0.675,1.26,1.81,1.61,3.44,0.30116615,0.432835,1.461112979,0.7382798080472499,0.5357142857142857,399.1495589770759,4.815930171239055,1.8299999999999998,0.5357142857142857,0.30137806121088007,0.07081178784953039,1.214943090229398,0.542514819068892,0
AlInO3,3.2838203971112674,3.2838203971112674,12.023484,2.162,0.94,0.675,1.26,1.78,1.61,3.44,0.299,0.432835,1.461112979,0.8040671176752228,0.5357142857142857,112.28447654040944,5.613715616053324,1.8299999999999998,0.5357142857142857,0.8142348334925903,0.266331184562917,-0.9414257457602697,2.161261085428701,1
AlInO3,3.714679,3.714679,3.714679,0.0,0.94,0.675,1.26,1.78,1.61,3.44,0.299,0.432835,1.461112979,0.8040671176752228,0.5357142857142857,51.25826144368386,6.14860026112864,1.8299999999999998,0.5357142857142857,0.0,0.5834153715472775,-1.9416398326828366,0.0013339594957648545,1
AlInO3,5.119892,5.296575,7.483319,0.0,0.94,0.675,1.26,1.78,1.61,3.44,0.299,0.432835,1.461112979,0.8040671176752228,0.5357142857142857,202.9318362183001,6.212264483894981,1.8299999999999998,0.5357142857142857,0.22064318518157935,0.1473640519019634,-0.237460268217777,0.23599998776824452,1
AlInS3,6.771139126183718,6.77022780444037,17.969644510061116,2.081299999999999,0.94,0.675,0.88,1.78,1.61,2.58,0.299,0.432835,2.07710426,0.8277355066696379,0.7670454545454546,713.3884528706352,3.323848829280726,0.97,0.7670454545454546,0.6155679771234956,0.01868690349925101,2.585818396533927,1.9613589843833752,1
AlInSe3,7.074358422139744,7.068211915921219,18.843961870416795,1.6333000000000002,0.94,0.675,1.0133333333333334,1.78,1.61,2.55,0.299,0.432835,2.020604712,0.8182174866760402,0.6661184210526315,815.5387502722511,4.62623389035123,0.9399999999999997,0.6661184210526315,0.6181576209155336,0.021878971103730088,2.947356592773406,2.028598063077785,1
AlIrO3,3.664087,3.664087,3.664087,0.0,0.765,0.675,1.26,2.2,1.61,3.44,1.56405712,0.432835,1.461112979,0.7401072333146936,0.5357142857142857,49.1923229250551,9.019509478935856,1.8299999999999998,0.5357142857142857,0.0,0.5753138532736068,-1.987151479836976,0.012656968760408498,0
AlMoO3,3.26310043726576,3.26310043726576,12.403619,0.0,0.775,0.675,1.26,2.16,1.61,3.44,0.747238,0.432835,1.461112979,0.7437620838495811,0.5357142857142857,114.37731397711198,4.962853092618609,1.8299999999999998,0.5357142857142857,0.8363440678842678,0.24808706311936427,-0.8964116590913914,2.2605431235405162,0
AlMoO3,4.007721,4.007721,4.007721,0.0,0.775,0.675,1.26,2.16,1.61,3.44,0.747238,0.432835,1.461112979,0.7437620838495811,0.5357142857142857,64.37132382637047,4.409089114959139,1.8299999999999998,0.5357142857142857,0.0,0.44081013447231226,-1.6780245554583078,-0.06425185013678097,0
AlMoO3,5.194591,5.221372,8.205346,1.4177,0.775,0.675,1.26,2.16,1.61,3.44,0.747238,0.432835,1.461112979,0.7437620838495811,0.5357142857142857,222.55271337121223,5.101153769802972,1.8299999999999998,0.5357142857142857,0.27880655544262345,0.12750027390020388,-0.12242906958732898,0.37963288478327106,0
AlMoO3,5.546971423156965,5.546971423156965,12.040976,0.734799999999999,0.775,0.675,1.26,2.16,1.61,3.44,0.747238,0.432835,1.461112979,0.7437620838495811,0.5357142857142857,320.8516001512004,5.307479901573396,1.8299999999999998,0.5357142857142857,0.48618912157840105,0.08843818107402686,0.7378666206505542,1.124528620617282,0
AlNi3C,3.76114,3.76114,3.76114,0.0,0.675,0.3,0.74,1.61,2.55,1.91,0.432835,1.262122611,1.1571612,0.9622184745947124,0.4054054054054054,53.20574125296955,6.712361824755088,0.6399999999999999,0.4054054054054054,1.446093424345298e-16,0.12204588237951774,-1.899844358330597,-0.009064489536584583,1
AlNi3Sb,4.119012787937056,4.119012787937056,4.938456,0.0,0.8300000000000001,0.675,0.74,2.05,1.61,1.91,1.04740119,0.432835,1.1571612,0.7846822037074985,0.9121621621621624,72.56830524210673,7.432710255899237,0.2999999999999998,0.9121621621621623,0.10771595353718713,0.12092800099013555,-1.4477857618506655,0.10431625717543058,0
AlNiO3,3.110613354492808,3.110613354492808,11.1539,0.0,0.74,0.675,1.26,1.91,1.61,3.44,1.1571612,0.432835,1.461112979,0.7309701069774752,0.5357142857142857,93.4651059583781,4.749782638649847,1.8299999999999998,0.5357142857142857,0.801800260981926,0.3008942594688777,-1.2078201909225654,2.0356070634155286,0
AlNiO3,3.657863,3.657863,3.657863,0.0,0.74,0.675,1.26,1.91,1.61,3.44,1.1571612,0.432835,1.461112979,0.7309701069774752,0.5357142857142857,48.94206694176443,4.53535133823537,1.8299999999999998,0.5357142857142857,1.4869227803343299e-16,0.5746204768382529,-1.992750477541897,0.014049963891321472,0
AlNiO3,3.659523999999999,3.659523999999999,3.659523999999999,0.0,0.74,0.675,1.26,1.91,1.61,3.44,1.1571612,0.432835,1.461112979,0.7309701069774752,0.5357142857142857,49.00876957089664,4.529178568321998,1.8299999999999998,0.5357142857142857,0.0,0.5738383985103555,-1.9912562720168538,0.013678215030067484,0
AlNiO3,4.563563002120821,4.881148048761069,8.004403085971182,0.0,0.74,0.675,1.26,1.91,1.61,3.44,1.1571612,0.432835,1.461112979,0.7309701069774752,0.5357142857142857,178.30148622464873,4.979643714706197,1.8299999999999998,0.5357142857142857,0.32692768613064616,0.15772787114120296,-0.5151780989401711,0.60783547708647,0
AlNiO3,5.410738379993068,5.410738379993068,11.029357,0.0,0.74,0.675,1.26,1.91,1.61,3.44,1.1571612,0.432835,1.461112979,0.7309701069774752,0.5357142857142857,279.6365120675449,4.762671379910232,1.8299999999999998,0.5357142857142857,0.445371239610342,0.10057024969877096,0.47630774975408435,0.9483341437120278,0
AlPbO3,3.83448,3.83448,3.83448,0.0,1.1225,0.675,1.26,2.33,1.61,3.44,0.3567212,0.432835,1.461112979,0.8707681399369174,0.5357142857142857,56.3792677148114,8.311042316450266,1.8299999999999998,0.5357142857142857,1.4184347869964303e-16,0.5737953266499098,-1.8338690222639347,-0.025478734861319196,1
AlPdO3,3.219945969850115,3.219945969850115,11.864006,0.0,0.84625,0.675,1.26,2.2,1.61,3.44,0.5621412,0.432835,1.461112979,0.7698028939106536,0.5357142857142857,106.52686856388704,5.655312254591946,1.8299999999999998,0.5357142857142857,0.8179651790683098,0.27189627999670374,-1.0140673036444592,2.152984156949257,0
AlPdO3,6.631048319798763,6.631048319798763,5.344552370390808,0.0,0.84625,0.675,1.26,2.2,1.61,3.44,0.5621412,0.432835,1.461112979,0.7698028939106536,0.5357142857142857,229.89356275876952,5.241057626870635,1.8299999999999998,0.5357142857142857,0.11975699369133935,0.1259898665044888,0.4775852844052656,-0.955130265793028,0
AlRhO3,3.1171264839879127,3.1171264839879127,11.75262546,1.7659,0.745,0.675,1.26,2.28,1.61,3.44,1.142892,0.432835,1.461112979,0.7327975322449188,0.5357142857142857,98.89501139978404,5.973716649319428,1.8299999999999998,0.5357142857142857,0.8315574620162243,0.2847237001055153,-1.1079212959836287,2.173974888429854,0
AlSBr3,7.934782185769815,7.934782185769815,6.968014,0.147899999999999,0.88,0.675,0.8825000000000001,2.58,1.61,2.96,2.07710426,0.432835,3.3635883,0.8002978697319401,0.7648725212464589,379.9353111774173,2.611498380017442,1.3499999999999999,0.7648725212464589,0.07332176773091104,0.03363629264583583,1.7011715344770604,-1.1714293045143647,1
AlSbO3,3.5164441429068654,3.5164441429068654,12.703106,0.0,0.8300000000000001,0.675,1.26,2.05,1.61,3.44,1.04740119,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,136.03416288565865,4.803117319471719,1.8299999999999998,0.5357142857142857,0.8062307304110727,0.21186451031886072,-0.6611809675244853,2.2147369589293064,0
AlSbO3,3.753959,3.753959,3.753959,1.1346,0.8300000000000001,0.675,1.26,2.05,1.61,3.44,1.04740119,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,52.90157170346336,6.175506915545649,1.8299999999999998,0.5357142857142857,0.0,0.5448006624067724,-1.9063042559075636,-0.00745730797567738,0
AlSbO3,4.051755,4.051755,4.051755,0.0,0.8300000000000001,0.675,1.26,2.05,1.61,3.44,1.04740119,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,66.5165215902092,4.911471828166962,1.8299999999999998,0.5357142857142857,0.0,0.4332880105181033,-1.6384123663615062,-0.07410711163977209,0
AlSbO3,5.259396,5.351299,9.212671,0.0,0.8300000000000001,0.675,1.26,2.05,1.61,3.44,1.04740119,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,259.2869453433543,5.039883847069207,1.8299999999999998,0.5357142857142857,0.34147009612295953,0.1111541164104539,0.10941056789538675,0.5844008256064366,0
AlSbO3,5.503217171643783,5.118104500912325,11.530310702532695,3.9107,0.8300000000000001,0.675,1.26,2.05,1.61,3.44,1.04740119,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,324.7624693329945,4.02379034214076,1.8299999999999998,0.5357142857142857,0.48701723174961564,0.08874427936700668,0.4831696782048428,1.0433807782019835,0
AlSbO3,5.679463910037988,5.679463910037988,13.101949,1.2462,0.8300000000000001,0.675,1.26,2.05,1.61,3.44,1.04740119,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,366.0001212140007,5.355637929534241,1.8299999999999998,0.5357142857142857,0.5255789229797823,0.07874536000373246,1.0044916551100154,1.3140962736441808,0
AlSiO3,3.559018,3.559018,3.559018,0.0,0.675,0.54,1.26,1.61,1.9,3.44,0.432835,1.38952128,1.461112979,0.7602545968882602,0.4285714285714286,45.08068987243336,3.796389442753493,1.54,0.4285714285714286,0.0,0.6008182052899557,-2.0816696498013627,0.03617249019515821,0
AlSiP3,5.89959,6.142514,9.906489,0.288599999999999,0.675,0.54,0.55,1.61,1.9,2.19,0.432835,1.38952128,0.74660911,0.7948042510673086,0.9818181818181818,358.9944606963184,2.738096782020926,0.29000000000000004,0.9818181818181818,0.30706441994144595,0.01124965243600087,0.7492014417670174,0.44621118891104256,0
AlSiTe3,6.889315470006023,6.889315979792444,7.41726321,1.2504,0.675,0.54,1.2933333333333332,1.61,1.9,2.1,0.432835,1.38952128,1.9708757,0.7592902147357594,0.4175257731958763,304.8783183710749,4.76974110495312,0.20000000000000018,0.41752577319587636,0.04314193302995749,0.09555805907909504,0.9980408071685521,-0.5845301120679867,0
AlSnO3,3.43220772367539,3.43220772367539,12.470372,0.0,0.83,0.675,1.26,1.96,1.61,3.44,1.1120702,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,127.22052767406466,5.056249704746504,1.8299999999999998,0.5357142857142857,0.8096577102994313,0.22654214562169003,-0.7605390590948201,2.198528603065416,0
AlSnO3,4.036563,4.036563,4.036563,0.0,0.83,0.675,1.26,1.96,1.61,3.44,1.1120702,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,65.77111511498312,4.890131134048122,1.8299999999999998,0.5357142857142857,0.0,0.43819861129039334,-1.6520788144870138,-0.07070698599246679,0
AlSnO3,5.216532,5.317443,10.201130890990123,0.0,0.83,0.675,1.26,1.96,1.61,3.44,1.1120702,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,255.89970394060344,5.027428680722427,1.8299999999999998,0.5357142857142857,0.4122249220720333,0.11262541871910788,0.23792159911537153,0.8370456625177068,0
AlSnO3,5.768707415420286,5.768707415420286,12.34695,0.0,0.83,0.675,1.26,1.96,1.61,3.44,1.1120702,0.432835,1.461112979,0.7638637617914615,0.5357142857142857,355.83394483580383,5.423249508586171,1.8299999999999998,0.5357142857142857,0.4770422182754894,0.08099511506611684,0.9507127998500715,1.094791018862143,0
AlTlO3,5.25126,5.360468,7.612391,1.208199999999999,1.3325,0.675,1.26,1.62,1.61,3.44,0.32005319,0.432835,1.461112979,0.9475200011695524,0.5357142857142857,214.2828019174193,8.659458159188336,1.8299999999999998,0.5357142857142857,0.21940040111781506,0.1695707456376189,-0.1443869181609739,0.20943799177249284,1
AlVO3,3.177693368274856,3.177693368274856,12.057972,0.0,0.7775000000000001,0.675,1.26,1.63,1.61,3.44,0.527662,0.432835,1.461112979,0.7446757964833028,0.5357142857142857,105.4457148889399,3.965967440785815,1.8299999999999998,0.5357142857142857,0.8353225500888863,0.2692803786920366,-1.0145668676900792,2.2182136099197174,0
AlVO3,3.640495,3.640495,3.640495,0.0,0.7775000000000001,0.675,1.26,1.63,1.61,3.44,0.527662,0.432835,1.461112979,0.7446757964833028,0.5357142857142857,48.24822233179429,4.333779068004552,1.8299999999999998,0.5357142857142857,0.0,0.5885079421472295,-2.0083744158675825,0.01793710068979414,0
AlVO3,3.822983,3.822983,3.822983,0.0,0.7775000000000001,0.675,1.26,1.63,1.61,3.44,0.527662,0.432835,1.461112979,0.7446757964833028,0.5357142857142857,55.87365738853553,3.742320545725786,1.8299999999999998,0.5357142857142857,1.422700499071556e-16,0.508190502713939,-1.8442115152930925,-0.02290558816785749,0
AlVO3,4.881115204855291,9.44892760204783,4.881240366042364,1.569,0.7775000000000001,0.675,1.26,1.63,1.61,3.44,0.527662,0.432835,1.461112979,0.7446757964833028,0.5357142857142857,186.1127752626733,4.493987813890738,1.8299999999999998,0.5357142857142857,0.41181917363968784,0.15256589450493804,0.7823802111991157,-0.4886198536011327,0
AlVO3,5.036054,5.052761,7.862989,1.679199999999999,0.7775000000000001,0.675,1.26,1.63,1.61,3.44,0.527662,0.432835,1.461112979,0.7446757964833028,0.5357142857142857,200.08143917242444,4.18024054354719,1.8299999999999998,0.5357142857142857,0.2719498655766267,0.14191452317711853,-0.2979290354176968,0.3722187624952057,0
AlVO3,5.057769000057832,5.2336910001059485,6.978992000065626,0.0,0.7775000000000001,0.675,1.26,1.63,1.61,3.44,0.527662,0.432835,1.461112979,0.7446757964833028,0.5357142857142857,184.73950209166097,4.527394166218192,1.8299999999999998,0.5357142857142857,0.18449135181688034,0.1537000030597569,-0.3638433686764978,0.14553439211604755,0
AlVO3,5.83721,5.879806871499862,13.213206355832677,0.0,0.7775000000000001,0.675,1.26,1.63,1.61,3.44,0.527662,0.432835,1.461112979,0.7446757964833028,0.5357142857142857,430.76472283781874,3.88327316373461,1.8299999999999998,0.5357142857142857,0.5109810128448118,0.06591640524713224,1.1546323208706346,1.2656799507507213,0
AlWN3,6.041277347598354,5.536363467749024,11.22075316378798,1.5971000000000002,0.7666666666666666,0.675,0.63,2.36,1.61,3.04,0.81650082,0.432835,-0.07,0.7568901389317912,1.0714285714285714,337.3770936711151,4.977853285650076,1.43,1.0714285714285714,0.41401242174196357,0.01872689553505798,0.7886795394623918,0.7288328538913739,0
AlWO3,3.368787144397966,3.368787144397966,12.216701,0.0,0.7666666666666666,0.675,1.26,2.36,1.61,3.44,0.81650082,0.432835,1.461112979,0.7407163750705081,0.5357142857142857,120.06924844116422,7.158873612223846,1.8299999999999998,0.5357142857142857,0.8085266308205489,0.23580815960578846,-0.8478017010049651,2.167803306845821,0
AlWO3,3.94423652,3.94423652,3.94423652,0.0,0.7666666666666666,0.675,1.26,2.36,1.61,3.44,0.81650082,0.432835,1.461112979,0.7407163750705081,0.5357142857142857,61.36049434821571,7.004185538557308,1.8299999999999998,0.5357142857142857,0.0,0.4614256909255888,-1.7351340441822962,-0.050043371420756794,0
AlWO3,4.870761,5.936013,8.690316,0.8598999999999991,0.7666666666666666,0.675,1.26,2.36,1.61,3.44,0.81650082,0.432835,1.461112979,0.7407163750705081,0.5357142857142857,251.2622428287048,6.841939836467954,1.8299999999999998,0.5357142857142857,0.30328189032769104,0.11268429423143929,0.09542618133607317,0.5910282046209832,0
AlWO3,5.603850468521978,5.603850468521978,11.993558,0.5902000000000001,0.7666666666666666,0.675,1.26,2.36,1.61,3.44,0.81650082,0.432835,1.461112979,0.7407163750705081,0.5357142857142857,326.1757904694498,7.905803552138625,1.8299999999999998,0.5357142857142857,0.47701282590122746,0.0868038319441522,0.7724722284818863,1.087173234095682,0
AsCF3,10.713548,10.713548,6.487277,3.3193,0.6599999999999999,0.3,0.705,2.18,2.55,3.98,0.8044863,1.262122611,3.401189824,0.9605438155755872,0.425531914893617,744.6103725149252,2.56775635979426,1.4300000000000002,0.425531914893617,0.2622346594908267,0.007682738819387249,3.6833092548995676,-2.5629373621691616,1
BIrO3,3.415662,3.415662,3.415662,0.0,0.765,0.41,1.26,2.2,2.04,3.44,1.56405712,0.27972325,1.461112979,0.857549399080199,0.3253968253968253,39.84966404394991,10.460284216710496,1.4,0.32539682539682535,1.5923589108178951e-16,0.6851117012071635,-2.2106301117208127,0.06825703550157582,1
