formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded
Alloy_Ti_Step_204_55,4.946940139,4.946940139,6.14362,,1.34,0.681,1.4,1,1.8955,3.44,0.02,0.206,1.46,0.93274196,0.486428571,182.1496053,2.61339732,1.5445,0.486428571,0.080695351,0.454864736,1.594817,0.315543566,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_204_75,4.526077855,4.526077855,5.1909,,1.34,0.645,1.4,1,1.7375,3.44,0.02,0.15,1.46,0.94873944,0.460714286,129.6386696,3.017868872,1.7025,0.460714286,0.044830751,0.568435718,1.605645,0.345033784,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_204_95,4.105215571,4.105215571,4.23818,,1.34,0.609,1.4,1,1.5795,3.44,0.02,0.094,1.46,0.96473692,0.435,77.12773392,3.422340424,1.8605,0.435,0.00896615,0.6820067,1.616473,0.374524003,Stable_Cubic,Ti,1,7
Alloy_Pb_Step_205_15,4.468646713,4.468646713,4.86754,,1.34,0.7035,1.4,1,2.0155,3.44,0.02,0.9975,1.46,0.921279651,0.5025,111.062639,4.219825798,1.4245,0.5025,0.02689845,0.556009074,1.5837995,0.296077213,Metastable,Pb,1,5
Alloy_Pb_Step_205_35,4.853508997,4.853508997,5.78426,,1.34,0.7215,1.4,1,2.0895,3.44,0.02,0.8475,1.46,0.913625354,0.515357143,161.7666482,3.58012574,1.3505,0.515357143,0.062763051,0.4587233,1.5793855,0.281575625,Metastable,Pb,1,5
Alloy_Pb_Step_205_55,5.238371281,5.238371281,6.70098,,1.34,0.7395,1.4,1,2.1635,3.44,0.02,0.6975,1.46,0.905971058,0.528214286,212.4706575,2.940425682,1.2765,0.528214286,0.098627652,0.361437526,1.5749715,0.267074038,Metastable,Pb,1,5
Alloy_Pb_Step_205_75,5.623233565,5.623233565,7.6177,,1.34,0.7575,1.4,1,2.2375,3.44,0.02,0.5475,1.46,0.898316761,0.541071429,263.1746668,2.300725624,1.2025,0.541071429,0.134492252,0.264151752,1.5705575,0.25257245,Metastable,Pb,1,5
Alloy_Pb_Step_205_95,6.00809585,6.00809585,8.53442,,1.34,0.7755,1.4,1,2.3115,3.44,0.02,0.3975,1.46,0.890662464,0.553928571,313.8786761,1.661025566,1.1285,0.553928571,0.170356853,0.166865978,1.5661435,0.238070862,Metastable,Pb,1,5
Alloy_Sn_Step_206_15,3.908,3.908,3.908,,1.34,0.554,1.4,1,2.0025,3.44,0.02,1.212,1.46,0.992344089,0.395714286,59.8407824,4.646352668,1.4375,0.395714286,0,0.762144658,1.500138,0.421817271,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_206_35,3.972,3.972,3.972,,1.34,0.586,1.4,1,1.9925,3.44,0.02,1.188,1.46,0.976973803,0.418571429,62.9452176,4.65888165,1.4475,0.418571429,0,0.730810245,1.520602,0.394790479,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_206_55,4.036,4.036,4.036,,1.34,0.618,1.4,1,1.9825,3.44,0.02,1.164,1.46,0.961603517,0.441428571,66.0496528,4.671410632,1.4575,0.441428571,0,0.699475832,1.541066,0.367763686,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_206_75,4.1,4.1,4.1,,1.34,0.65,1.4,1,1.9725,3.44,0.02,1.14,1.46,0.946233231,0.464285714,69.154088,4.683939614,1.4675,0.464285714,0,0.66814142,1.56153,0.340736894,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_206_95,4.164,4.164,4.164,,1.34,0.682,1.4,1,1.9625,3.44,0.02,1.116,1.46,0.930862945,0.487142857,72.2585232,4.696468596,1.4775,0.487142857,0,0.636807007,1.581994,0.313710102,Stable_Cubic,Sn,1,6
Alloy_Ge_Step_207_15,3.86,3.86,3.86,,1.34,0.53,1.4,1,1.619,3.44,0.02,-0.2405,1.46,1.003871803,0.378571429,57.512456,4.202566131,1.821,0.378571429,0,0.785645467,1.56299,0.442087365,Stable_Cubic,Ge,1,2
Alloy_Ge_Step_207_35,3.86,3.86,3.86,,1.34,0.53,1.4,1,1.711,3.44,0.02,0.1055,1.46,1.003871803,0.378571429,57.512456,4.304775496,1.729,0.378571429,0,0.785645467,1.54459,0.442087365,Stable_Cubic,Ge,1,2
Alloy_Ge_Step_207_55,3.86,3.86,3.86,,1.34,0.53,1.4,1,1.803,3.44,0.02,0.4515,1.46,1.003871803,0.378571429,57.512456,4.406984861,1.637,0.378571429,0,0.785645467,1.52619,0.442087365,Stable_Cubic,Ge,1,2
Alloy_Ge_Step_207_75,3.86,3.86,3.86,,1.34,0.53,1.4,1,1.895,3.44,0.02,0.7975,1.46,1.003871803,0.378571429,57.512456,4.509194226,1.545,0.378571429,0,0.785645467,1.50779,0.442087365,Stable_Cubic,Ge,1,2
Alloy_Ge_Step_207_95,3.86,3.86,3.86,,1.34,0.53,1.4,1,1.987,3.44,0.02,1.1435,1.46,1.003871803,0.378571429,57.512456,4.611403591,1.453,0.378571429,0,0.785645467,1.48939,0.442087365,Stable_Cubic,Ge,1,2
Alloy_Mn_Step_208_15,3.945,3.945,3.945,,1.34,0.5725,1.4,1,1.788,3.44,0.02,0.061,1.46,0.98232405,0.408928571,61.411134,3.887334484,1.652,0.408928571,9.53E-17,0.738972349,1.5537125,0.405390603,Stable_Cubic,Mn,1,4
Alloy_Mn_Step_208_35,3.925,3.925,3.925,,1.34,0.5625,1.4,1,1.732,3.44,0.02,-0.071,1.46,0.98739411,0.401785714,60.493798,3.94346969,1.708,0.401785714,7.29E-17,0.749954259,1.5591425,0.414025135,Stable_Cubic,Mn,1,4
Alloy_Mn_Step_208_55,3.905,3.905,3.905,,1.34,0.5525,1.4,1,1.676,3.44,0.02,-0.203,1.46,0.992464169,0.394642857,59.576462,3.999604895,1.764,0.394642857,5.05E-17,0.760936169,1.5645725,0.422659668,Stable_Cubic,Mn,1,4
Alloy_Mn_Step_208_75,3.885,3.885,3.885,,1.34,0.5425,1.4,1,1.62,3.44,0.02,-0.335,1.46,0.997534229,0.3875,58.659126,4.055740101,1.82,0.3875,2.80E-17,0.771918079,1.5700025,0.4312942,Stable_Cubic,Mn,1,4
Alloy_Mn_Step_208_95,3.865,3.865,3.865,,1.34,0.5325,1.4,1,1.564,3.44,0.02,-0.467,1.46,1.002604288,0.380357143,57.74179,4.111875306,1.876,0.380357143,5.61E-18,0.782899989,1.5754325,0.439928732,Stable_Cubic,Mn,1,4
Alloy_Fe_Step_209_15,4.164,4.164,8.924,,1.4675,0.597,1.4,2.1305,1.5835,3.44,0.309,0.092,1.46,1.01528213,0.426428571,156.2560704,3.05070831,1.8565,0.426428571,0.369871239,0.351735911,1.6823165,0.416319466,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_209_35,4.116,4.116,7.756,,1.4375,0.593,1.4,1.8645,1.6415,3.44,0.241,0.108,1.46,1.006632571,0.423571429,134.1014976,3.237655315,1.7985,0.423571429,0.282842712,0.440912383,1.6510985,0.412224228,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_209_55,4.068,4.068,6.588,,1.4075,0.589,1.4,1.5985,1.6995,3.44,0.173,0.124,1.46,0.997983012,0.420714286,111.9469248,3.424602319,1.7405,0.420714286,0.195814186,0.530088855,1.6198805,0.40812899,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_209_75,4.02,4.02,5.42,,1.3775,0.585,1.4,1.3325,1.7575,3.44,0.105,0.14,1.46,0.989333454,0.417857143,89.792352,3.611549324,1.6825,0.417857143,0.108785659,0.619265327,1.5886625,0.404033752,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_209_95,3.972,3.972,4.252,,1.3475,0.581,1.4,1.0665,1.8155,3.44,0.037,0.156,1.46,0.980683895,0.415,67.6377792,3.798496329,1.6245,0.415,0.021757132,0.708441799,1.5574445,0.399938514,Stable_Cubic,Fe,1,1
Alloy_Ti_Step_210_15,4.183,4.183,5.023,,1.49,0.6765,1.4,2.33,1.897,3.44,0.36,0.9555,1.46,0.984369609,0.483214286,88.0102372,7.662523627,1.543,0.483214286,0.065271395,0.621320783,1.6784705,0.354316814,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_210_35,4.187,4.187,6.147,,1.49,0.6585,1.4,2.33,1.813,3.44,0.36,0.7495,1.46,0.993169536,0.470357143,107.9777108,6.544399963,1.627,0.470357143,0.152299922,0.542152024,1.6848845,0.369628362,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_210_55,4.191,4.191,7.271,,1.49,0.6405,1.4,2.33,1.729,3.44,0.36,0.5435,1.46,1.001969463,0.4575,127.9451844,5.4262763,1.711,0.4575,0.239328449,0.462983265,1.6912985,0.38493991,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_210_75,4.195,4.195,8.395,,1.49,0.6225,1.4,2.33,1.645,3.44,0.36,0.3375,1.46,1.01076939,0.444642857,147.912658,4.308152636,1.795,0.444642857,0.326356976,0.383814505,1.6977125,0.400251459,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_210_95,4.199,4.199,9.519,,1.49,0.6045,1.4,2.33,1.561,3.44,0.36,0.1315,1.46,1.019569317,0.431785714,167.8801316,3.190028972,1.879,0.431785714,0.413385503,0.304645746,1.7041265,0.415563007,Unstable_Hexagonal,Ti,1,7
Alloy_Sn_Step_211_15,4.07205,4.07205,8.66545,,1.49,0.554,1.4,2.33,2.0025,3.44,0.36,1.212,1.46,1.046669495,0.395714286,143.0012776,4.253482396,1.4375,0.395714286,0.369871239,0.370004059,1.586688,0.460225333,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_211_35,4.09745,4.09745,7.61005,,1.49,0.586,1.4,2.33,1.9925,3.44,0.36,1.188,1.46,1.03045777,0.418571429,126.5385375,5.252925685,1.4475,0.418571429,0.282842712,0.443108363,1.607152,0.432603644,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_211_55,4.12285,4.12285,6.55465,,1.49,0.618,1.4,2.33,1.9825,3.44,0.36,1.164,1.46,1.014246045,0.441428571,110.0757973,6.252368974,1.4575,0.441428571,0.195814186,0.516212668,1.627616,0.404981954,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_211_75,4.14825,4.14825,5.49925,,1.49,0.65,1.4,2.33,1.9725,3.44,0.36,1.14,1.46,0.99803432,0.464285714,93.61305718,7.251812263,1.4675,0.464285714,0.108785659,0.589316972,1.64808,0.377360264,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_211_95,4.17365,4.17365,4.44385,,1.49,0.682,1.4,2.33,1.9625,3.44,0.36,1.116,1.46,0.981822595,0.487142857,77.15031704,8.251255552,1.4775,0.487142857,0.021757132,0.662421276,1.668544,0.349738575,Stable_Cubic,Sn,1,6
Alloy_Ge_Step_212_15,4.053,4.053,9.457,,1.49,0.53,1.4,2.33,1.619,3.44,0.36,-0.2405,1.46,1.058828289,0.378571429,155.3483327,3.343081825,1.821,0.378571429,0.435142635,0.315175831,1.64954,0.4809416,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_212_35,4.053,4.053,9.457,,1.49,0.53,1.4,2.33,1.711,3.44,0.36,0.1055,1.46,1.058828289,0.378571429,155.3483327,3.380921379,1.729,0.378571429,0.435142635,0.315175831,1.63114,0.4809416,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_212_55,4.053,4.053,9.457,,1.49,0.53,1.4,2.33,1.803,3.44,0.36,0.4515,1.46,1.058828289,0.378571429,155.3483327,3.418760933,1.637,0.378571429,0.435142635,0.315175831,1.61274,0.4809416,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_212_75,4.053,4.053,9.457,,1.49,0.53,1.4,2.33,1.895,3.44,0.36,0.7975,1.46,1.058828289,0.378571429,155.3483327,3.456600487,1.545,0.378571429,0.435142635,0.315175831,1.59434,0.4809416,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_212_95,4.053,4.053,9.457,,1.49,0.53,1.4,2.33,1.987,3.44,0.36,1.1435,1.46,1.058828289,0.378571429,155.3483327,3.494440041,1.453,0.378571429,0.435142635,0.315175831,1.57594,0.4809416,Unstable_Hexagonal,Ge,1,2
Alloy_Mn_Step_213_15,4.14225,4.14225,9.66525,,1.49,0.5725,1.4,2.33,1.788,3.44,0.36,0.061,1.46,1.036100914,0.408928571,165.8791493,3.114173347,1.652,0.408928571,0.435142635,0.296370019,1.6402625,0.443410846,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_213_35,4.12125,4.12125,9.61625,,1.49,0.5625,1.4,2.33,1.732,3.44,0.36,-0.071,1.46,1.041448532,0.401785714,163.4013101,3.161356597,1.708,0.401785714,0.435142635,0.300794916,1.6456925,0.452241612,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_213_55,4.10025,4.10025,9.56725,,1.49,0.5525,1.4,2.33,1.676,3.44,0.36,-0.203,1.46,1.046796149,0.394642857,160.9234709,3.208539847,1.764,0.394642857,0.435142635,0.305219813,1.6511225,0.461072378,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_213_75,4.07925,4.07925,9.51825,,1.49,0.5425,1.4,2.33,1.62,3.44,0.36,-0.335,1.46,1.052143767,0.3875,158.4456317,3.255723097,1.82,0.3875,0.435142635,0.30964471,1.6565525,0.469903143,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_213_95,4.05825,4.05825,9.46925,,1.49,0.5325,1.4,2.33,1.564,3.44,0.36,-0.467,1.46,1.057491385,0.380357143,155.9677925,3.302906348,1.876,0.380357143,0.435142635,0.314069607,1.6619825,0.478733909,Unstable_Hexagonal,Mn,1,4
Alloy_Fe_Step_214_15,4.1937,4.1937,9.7853,,1.762,0.597,1.4,1.021,1.5835,3.44,0.4535,0.092,1.46,1.119483956,0.426428571,172.1018293,2.329099305,1.8565,0.426428571,0.435142635,0.340081652,1.852243,0.489990157,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_214_35,4.1853,4.1853,9.7657,,1.698,0.593,1.4,1.329,1.6415,3.44,0.4315,0.108,1.46,1.09892072,0.423571429,171.0749351,2.505496153,1.7985,0.423571429,0.435142635,0.329015698,1.801407,0.477471949,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_214_55,4.1769,4.1769,9.7461,,1.634,0.589,1.4,1.637,1.6995,3.44,0.4095,0.124,1.46,1.078357483,0.420714286,170.0480408,2.681893001,1.7405,0.420714286,0.435142635,0.317949743,1.750571,0.464953741,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_214_75,4.1685,4.1685,9.7265,,1.57,0.585,1.4,1.945,1.7575,3.44,0.3875,0.14,1.46,1.057794247,0.417857143,169.0211465,2.858289849,1.6825,0.417857143,0.435142635,0.306883789,1.699735,0.452435532,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_214_95,4.1601,4.1601,9.7069,,1.506,0.581,1.4,2.253,1.8155,3.44,0.3655,0.156,1.46,1.03723101,0.415,167.9942523,3.034686698,1.6245,0.415,0.435142635,0.295817835,1.648899,0.439917324,Unstable_Hexagonal,Fe,1,1
Alloy_Ti_Step_215_15,4.5213,4.5213,10.5497,,1.81,0.753,1.4,0.79,2.2115,3.44,0.47,0.318,1.46,1.055254697,0.537857143,216.2239153,2.776372579,1.2285,0.537857143,0.435142635,0.285031173,1.844351,0.365800071,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_215_35,4.4457,4.4457,10.3733,,1.81,0.717,1.4,0.79,2.0535,3.44,0.47,0.262,1.46,1.073996271,0.512142857,206.0234646,2.640002953,1.3865,0.512142857,0.435142635,0.299937043,1.855179,0.397230363,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_215_55,4.3701,4.3701,10.1969,,1.81,0.681,1.4,0.79,1.8955,3.44,0.47,0.206,1.46,1.092737844,0.486428571,195.823014,2.503633327,1.5445,0.486428571,0.435142635,0.314842912,1.866007,0.428660656,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_215_75,4.2945,4.2945,10.0205,,1.81,0.645,1.4,0.79,1.7375,3.44,0.47,0.15,1.46,1.111479417,0.460714286,185.6225633,2.367263701,1.7025,0.460714286,0.435142635,0.329748781,1.876835,0.460090948,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_215_95,4.2189,4.2189,9.8441,,1.81,0.609,1.4,0.79,1.5795,3.44,0.47,0.094,1.46,1.13022099,0.435,175.4221127,2.230894075,1.8605,0.435,0.435142635,0.344654651,1.887663,0.49152124,Unstable_Hexagonal,Ti,1,7
Alloy_Pb_Step_216_15,4.41735,4.41735,10.30715,,1.81,0.7035,1.4,0.79,2.0155,3.44,0.47,0.9975,1.46,1.079309372,0.5025,201.2654578,2.575361933,1.4245,0.5025,0.435142635,0.302600763,1.8549895,0.407804226,Unstable_Hexagonal,Pb,1,5
Alloy_Pb_Step_216_35,4.45515,4.45515,10.39535,,1.81,0.7215,1.4,0.79,2.0895,3.44,0.47,0.8475,1.46,1.070342112,0.515357143,206.5851744,2.646723783,1.3505,0.515357143,0.435142635,0.295836295,1.8505755,0.392374373,Unstable_Hexagonal,Pb,1,5
Alloy_Pb_Step_216_55,4.49295,4.49295,10.48355,,1.81,0.7395,1.4,0.79,2.1635,3.44,0.47,0.6975,1.46,1.061374852,0.528214286,211.904891,2.718085634,1.2765,0.528214286,0.435142635,0.289071826,1.8461615,0.37694452,Unstable_Hexagonal,Pb,1,5
Alloy_Pb_Step_216_75,4.53075,4.53075,10.57175,,1.81,0.7575,1.4,0.79,2.2375,3.44,0.47,0.5475,1.46,1.052407592,0.541071429,217.2246076,2.789447485,1.2025,0.541071429,0.435142635,0.282307357,1.8417475,0.361514668,Unstable_Hexagonal,Pb,1,5
Alloy_Pb_Step_216_95,4.56855,4.56855,10.65995,,1.81,0.7755,1.4,0.79,2.3115,3.44,0.47,0.3975,1.46,1.043440332,0.553928571,222.5443241,2.860809335,1.1285,0.553928571,0.435142635,0.275542888,1.8373335,0.346084815,Unstable_Hexagonal,Pb,1,5
Alloy_Sn_Step_217_15,4.1034,4.1034,9.5746,,1.81,0.554,1.4,0.79,2.0025,3.44,0.47,1.212,1.46,1.162563695,0.395714286,161.6374334,2.681518416,1.4375,0.395714286,0.435142635,0.374140154,1.771328,0.542162533,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_217_35,4.1706,4.1706,9.7314,,1.81,0.586,1.4,0.79,1.9925,3.44,0.47,1.188,1.46,1.1445569,0.418571429,170.0229009,2.643947152,1.4475,0.418571429,0.435142635,0.358501086,1.791792,0.513271729,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_217_55,4.2378,4.2378,9.8882,,1.81,0.618,1.4,0.79,1.9825,3.44,0.47,1.164,1.46,1.126550106,0.441428571,178.4083684,2.606375888,1.4575,0.441428571,0.435142635,0.342862018,1.812256,0.484380925,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_217_75,4.305,4.305,10.045,,1.81,0.65,1.4,0.79,1.9725,3.44,0.47,1.14,1.46,1.108543311,0.464285714,186.7938359,2.568804625,1.4675,0.464285714,0.435142635,0.32722295,1.83272,0.455490121,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_217_95,4.3722,4.3722,10.2018,,1.81,0.682,1.4,0.79,1.9625,3.44,0.47,1.116,1.46,1.090536516,0.487142857,195.1793035,2.531233361,1.4775,0.487142857,0.435142635,0.311583882,1.853184,0.426599317,Unstable_Hexagonal,Sn,1,6
Alloy_Ge_Step_218_15,4.053,4.053,9.457,,1.81,0.53,1.4,0.79,1.619,3.44,0.47,-0.2405,1.46,1.176068792,0.378571429,155.3483327,2.54887876,1.821,0.378571429,0.435142635,0.385869455,1.83418,0.563830636,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_218_35,4.053,4.053,9.457,,1.81,0.53,1.4,0.79,1.711,3.44,0.47,0.1055,1.46,1.176068792,0.378571429,155.3483327,2.586718314,1.729,0.378571429,0.435142635,0.385869455,1.81578,0.563830636,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_218_55,4.053,4.053,9.457,,1.81,0.53,1.4,0.79,1.803,3.44,0.47,0.4515,1.46,1.176068792,0.378571429,155.3483327,2.624557868,1.637,0.378571429,0.435142635,0.385869455,1.79738,0.563830636,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_218_75,4.053,4.053,9.457,,1.81,0.53,1.4,0.79,1.895,3.44,0.47,0.7975,1.46,1.176068792,0.378571429,155.3483327,2.662397422,1.545,0.378571429,0.435142635,0.385869455,1.77898,0.563830636,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_218_95,4.053,4.053,9.457,,1.81,0.53,1.4,0.79,1.987,3.44,0.47,1.1435,1.46,1.176068792,0.378571429,155.3483327,2.700236976,1.453,0.378571429,0.435142635,0.385869455,1.76058,0.563830636,Unstable_Hexagonal,Ge,1,2
Alloy_Mn_Step_219_15,4.14225,4.14225,9.66525,,1.81,0.5725,1.4,0.79,1.788,3.44,0.47,0.061,1.46,1.150824891,0.408928571,165.8791493,2.369831556,1.652,0.408928571,0.435142635,0.36262539,1.8249025,0.524520698,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_219_35,4.12125,4.12125,9.61625,,1.81,0.5625,1.4,0.79,1.732,3.44,0.47,-0.071,1.46,1.156764632,0.401785714,163.4013101,2.405282742,1.708,0.401785714,0.435142635,0.368094582,1.8303325,0.533770095,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_219_55,4.10025,4.10025,9.56725,,1.81,0.5525,1.4,0.79,1.676,3.44,0.47,-0.203,1.46,1.162704373,0.394642857,160.9234709,2.440733927,1.764,0.394642857,0.435142635,0.373563774,1.8357625,0.543019492,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_219_75,4.07925,4.07925,9.51825,,1.81,0.5425,1.4,0.79,1.62,3.44,0.47,-0.335,1.46,1.168644115,0.3875,158.4456317,2.476185113,1.82,0.3875,0.435142635,0.379032965,1.8411925,0.552268889,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_219_95,4.05825,4.05825,9.46925,,1.81,0.5325,1.4,0.79,1.564,3.44,0.47,-0.467,1.46,1.174583856,0.380357143,155.9677925,2.511636299,1.876,0.380357143,0.435142635,0.384502157,1.8466225,0.561518286,Unstable_Hexagonal,Mn,1,4
Alloy_Fe_Step_220_15,4.1937,4.1937,9.7853,,1.7335,0.597,1.4,0.8155,1.5835,3.44,0.487,0.092,1.46,1.109579105,0.426428571,172.1018293,1.830941626,1.8565,0.426428571,0.435142635,0.332575204,1.8357985,0.482987427,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_220_35,4.1853,4.1853,9.7657,,1.7515,0.593,1.4,0.8095,1.6415,3.44,0.483,0.108,1.46,1.118235806,0.423571429,171.0749351,1.951483165,1.7985,0.423571429,0.435142635,0.338680685,1.8322765,0.491127715,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_220_55,4.1769,4.1769,9.7461,,1.7695,0.589,1.4,0.8035,1.6995,3.44,0.479,0.124,1.46,1.126892507,0.420714286,170.0480408,2.072024704,1.7405,0.420714286,0.435142635,0.344786165,1.8287545,0.499268002,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_220_75,4.1685,4.1685,9.7265,,1.7875,0.585,1.4,0.7975,1.7575,3.44,0.475,0.14,1.46,1.135549208,0.417857143,169.0211465,2.192566243,1.6825,0.417857143,0.435142635,0.350891646,1.8252325,0.50740829,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_220_95,4.1601,4.1601,9.7069,,1.8055,0.581,1.4,0.7915,1.8155,3.44,0.471,0.156,1.46,1.144205909,0.415,167.9942523,2.313107782,1.6245,0.415,0.435142635,0.356997126,1.8217105,0.515548578,Unstable_Hexagonal,Fe,1,1
Alloy_Ti_Step_221_15,4.336,4.336,5.176,,1.72,0.753,1.4,0.82,2.2115,3.44,0.49,0.318,1.46,1.025668117,0.537857143,96.3803776,6.061420209,1.2285,0.537857143,0.065271395,0.641810501,1.792421,0.344882359,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_35,4.304,4.304,6.264,,1.72,0.717,1.4,0.82,2.0535,3.44,0.49,0.262,1.46,1.043884226,0.512142857,114.3784064,5.044741447,1.3865,0.512142857,0.152299922,0.567971817,1.803249,0.375941147,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_55,4.272,4.272,7.352,,1.72,0.681,1.4,0.82,1.8955,3.44,0.49,0.206,1.46,1.062100334,0.486428571,132.3764352,4.028062686,1.5445,0.486428571,0.239328449,0.494133133,1.814077,0.406999936,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_75,4.24,4.24,8.44,,1.72,0.645,1.4,0.82,1.7375,3.44,0.49,0.15,1.46,1.080316443,0.460714286,150.374464,3.011383924,1.7025,0.460714286,0.326356976,0.420294449,1.824905,0.438058725,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_95,4.208,4.208,9.528,,1.72,0.609,1.4,0.82,1.5795,3.44,0.49,0.094,1.46,1.098532551,0.435,168.3724928,1.994705162,1.8605,0.435,0.413385503,0.346455765,1.835733,0.469117514,Unstable_Hexagonal,Ti,1,7
Alloy_Pb_Step_222_15,4.38465,4.38465,9.35885,,1.72,0.7035,1.4,0.82,2.0155,3.44,0.49,0.9975,1.46,1.049048362,0.5025,180.1165982,2.827303014,1.4245,0.5025,0.369871239,0.350917596,1.8030595,0.386409692,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_35,4.37885,4.37885,8.18265,,1.72,0.7215,1.4,0.82,2.0895,3.44,0.49,0.8475,1.46,1.04033252,0.515357143,157.2378353,3.767685665,1.3505,0.515357143,0.282842712,0.432393342,1.7986455,0.371157592,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_55,4.37305,4.37305,7.00645,,1.72,0.7395,1.4,0.82,2.1635,3.44,0.49,0.6975,1.46,1.031616679,0.528214286,134.3590725,4.708068316,1.2765,0.528214286,0.195814186,0.513869087,1.7942315,0.355905492,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_75,4.36725,4.36725,5.83025,,1.72,0.7575,1.4,0.82,2.2375,3.44,0.49,0.5475,1.46,1.022900837,0.541071429,111.4803096,5.648450967,1.2025,0.541071429,0.108785659,0.595344832,1.7898175,0.340653392,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_95,4.36145,4.36145,4.65405,,1.72,0.7755,1.4,0.82,2.3115,3.44,0.49,0.3975,1.46,1.014184996,0.553928571,88.60154672,6.588833618,1.1285,0.553928571,0.021757132,0.676820577,1.7854035,0.325401292,Stable_Cubic,Pb,1,5
Alloy_Sn_Step_223_15,4.1034,4.1034,9.5746,,1.72,0.554,1.4,0.82,2.0025,3.44,0.49,1.212,1.46,1.129968452,0.395714286,161.6374334,2.189970731,1.4375,0.395714286,0.435142635,0.352178827,1.719398,0.519117695,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_223_35,4.1706,4.1706,9.7314,,1.72,0.586,1.4,0.82,1.9925,3.44,0.49,1.188,1.46,1.11246652,0.418571429,170.0229009,2.173981389,1.4475,0.418571429,0.435142635,0.337503994,1.739862,0.49058383,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_223_55,4.2378,4.2378,9.8882,,1.72,0.618,1.4,0.82,1.9825,3.44,0.49,1.164,1.46,1.094964589,0.441428571,178.4083684,2.157992046,1.4575,0.441428571,0.435142635,0.322829161,1.760326,0.462049964,Unstable_Hexagonal,Sn,1,6
