formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded,True_Structural_Tag
Alloy_Sn_Step_200_35,4.09745,4.09745,7.610050000000001,1.734,1.44,0.586,1.4,0.95,1.9925,3.44,0.11,1.188,1.46,1.0126297810771656,0.4185714285714286,126.53853746344998,3.4702089165926733,1.4475000000000002,0.4185714285714286,0.282842712474619,0.4310024071128402,1.578302,0.419999255221556,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_200_55,4.12285,4.12285,6.5546500000000005,1.75,1.44,0.618,1.4,0.95,1.9825,3.44,0.11,1.164,1.46,0.9966985357504844,0.4414285714285714,110.07579732085,4.181483243433358,1.4575,0.4414285714285714,0.1958141855593516,0.5021498324284364,1.598766,0.3925758647755925,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_200_75,4.14825,4.14825,5.49925,1.704,1.44,0.6499999999999999,1.4,0.95,1.9725,3.44,0.11,1.14,1.46,0.9807672904238036,0.4642857142857142,93.61305717825,4.892757570274042,1.4674999999999998,0.4642857142857142,0.1087856586440842,0.5732972577440325,1.6192299999999995,0.365152474329629,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_200_95,4.173649999999999,4.173649999999999,4.44385,1.983,1.44,0.6819999999999999,1.4,0.95,1.9625,3.44,0.11,1.116,1.46,0.9648360450971224,0.4871428571428571,77.15031703564999,5.604031897114726,1.4775,0.4871428571428571,0.0217571317288168,0.6444446830596287,1.6396939999999995,0.3377290838836655,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Ge_Step_201_15,4.053,4.053,9.457,1.574,1.44,0.53,1.4,0.95,1.6189999999999998,3.44,0.11,-0.2405,1.46,1.0405094603988574,0.3785714285714285,155.348332713,2.064660740791841,1.821,0.3785714285714285,0.4351426345763369,0.3064944128105469,1.6206899999999995,0.4679901885019921,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_201_35,4.053,4.053,9.457,1.515,1.44,0.53,1.4,0.95,1.711,3.44,0.11,0.1054999999999999,1.46,1.0405094603988574,0.3785714285714286,155.348332713,2.1025002946341083,1.729,0.3785714285714286,0.4351426345763369,0.3064944128105469,1.60229,0.4679901885019921,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_201_55,4.053,4.053,9.457,1.619,1.44,0.53,1.4,0.95,1.803,3.44,0.11,0.4515,1.46,1.0405094603988574,0.3785714285714286,155.348332713,2.140339848476376,1.637,0.3785714285714286,0.4351426345763369,0.3064944128105469,1.5838899999999998,0.4679901885019921,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_201_75,4.053,4.053,9.457,1.763,1.44,0.53,1.4,0.95,1.895,3.44,0.11,0.7975,1.46,1.0405094603988574,0.3785714285714286,155.348332713,2.1781794023186425,1.5450000000000002,0.3785714285714286,0.4351426345763369,0.3064944128105469,1.5654899999999998,0.4679901885019921,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_201_95,4.053,4.053,9.457,1.654,1.44,0.53,1.4,0.95,1.987,3.44,0.11,1.1435,1.46,1.0405094603988574,0.3785714285714286,155.348332713,2.21601895616091,1.453,0.3785714285714286,0.4351426345763369,0.3064944128105469,1.54709,0.4679901885019921,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Mn_Step_202_15,3.97395,3.97395,4.78455,1.427,1.44,0.5724999999999999,1.4,0.95,1.788,3.44,0.11,0.061,1.46,1.0181752926882757,0.4089285714285713,76.08651550695,4.655796610687434,1.6519999999999997,0.4089285714285713,0.0652713951864506,0.7003472762499958,1.6114124999999997,0.4307374319306111,Unstable_Hexagonal,Mn,1,4,Stable_Cubic
Alloy_Mn_Step_202_35,3.99255,3.99255,5.8839500000000005,1.495,1.44,0.5625,1.4,0.95,1.732,3.44,0.11,-0.0709999999999999,1.46,1.0234303909731186,0.4017857142857143,94.73635484955,4.039440014151602,1.708,0.4017857142857143,0.152299922101718,0.6076760142642432,1.6168424999999995,0.4395027864179948,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_202_55,4.01115,4.01115,6.983350000000001,1.593,1.44,0.5525,1.4,0.95,1.6760000000000002,3.44,0.11,-0.203,1.46,1.028685489257961,0.3946428571428572,113.38619419215,3.4230834176157674,1.764,0.3946428571428572,0.2393284490169853,0.5150047522784905,1.6222724999999998,0.4482681409053786,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_202_75,4.02975,4.02975,8.08275,1.642,1.44,0.5425,1.4,0.95,1.62,3.44,0.11,-0.335,1.46,1.033940587542804,0.3875,132.03603353475,2.806726821079933,1.82,0.3875,0.3263569759322527,0.4223334902927378,1.6277024999999998,0.4570334953927624,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_202_95,4.04835,4.04835,9.18215,1.817,1.44,0.5325,1.4,0.95,1.564,3.44,0.11,-0.4669999999999999,1.46,1.0391956858276468,0.3803571428571429,150.68587287735,2.1903702245440995,1.876,0.3803571428571429,0.41338550284752,0.3296622283069851,1.6331325,0.4657988498801461,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Fe_Step_203_15,3.994,3.994,3.994,1.583,1.355,0.597,1.4,0.9925,1.5835,3.44,0.0335,0.092,1.46,0.9755609420379312,0.4264285714285715,63.7148704,3.7626491743383967,1.8565,0.4264285714285715,1.682156097916904e-17,0.71931713715141,1.6174039999999996,0.3882365860208172,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_203_35,3.986,3.986,3.986,1.583,1.375,0.593,1.4,0.9825,1.6415000000000002,3.44,0.0515,0.108,1.46,0.984660477787746,0.4235714285714286,63.3346976,4.081570323456259,1.7984999999999998,0.4235714285714286,3.925030895139442e-17,0.7312073925838571,1.6150359999999997,0.3966899577959363,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_203_55,3.978,3.978,3.978,1.533,1.395,0.589,1.4,0.9725,1.6995,3.44,0.0695,0.124,1.46,0.9937600135375606,0.4207142857142857,62.9545248,4.400491472574121,1.7405,0.4207142857142857,6.167905692361981e-17,0.7430976480163043,1.6126679999999998,0.4051433295710553,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_203_75,3.97,3.97,3.97,1.535,1.415,0.585,1.4,0.9625,1.7575,3.44,0.0875,0.1399999999999999,1.46,1.0028595492873755,0.4178571428571428,62.574352,4.719412621691983,1.6825,0.4178571428571428,8.410780489584518e-17,0.7549879034487514,1.6102999999999996,0.4135967013461744,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_203_95,3.962,3.962,3.962,1.659,1.435,0.581,1.4,0.9525,1.8155,3.44,0.1055,0.156,1.46,1.01195908503719,0.415,62.1941792,5.038333770809845,1.6244999999999998,0.415,1.0653655286807055e-16,0.7668781588811986,1.6079319999999997,0.4220500731212935,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Ti_Step_204_15,5.788664707533143,5.788664707533143,8.049059999999999,1.987,1.34,0.753,1.4,1.0,2.2115,3.44,0.02,0.318,1.46,0.9007470001317572,0.5378571428571429,287.1714766431552,1.8044542160489847,1.2285,0.5378571428571429,0.1524245523770963,0.2277227711097794,1.573161,0.2565631290931522,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_204_35,5.3678024234076975,5.3678024234076975,7.09634,1.814,1.34,0.717,1.4,1.0,2.0535,3.44,0.02,0.262,1.46,0.9167444801538308,0.5121428571428571,234.6605409624128,2.2089257681551064,1.3864999999999998,0.5121428571428571,0.1165599518177795,0.3412937533373782,1.583989,0.2860533474687583,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_204_55,4.946940139282252,4.946940139282252,6.143619999999999,1.782,1.34,0.681,1.4,1.0,1.8955,3.44,0.02,0.206,1.46,0.9327419601759044,0.4864285714285714,182.14960528167035,2.613397320261228,1.5444999999999998,0.4864285714285714,0.0806953512584627,0.4548647355649772,1.5948169999999997,0.3155435658443644,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_204_75,4.526077855156807,4.526077855156807,5.190899999999999,1.567,1.34,0.645,1.4,1.0,1.7375,3.44,0.02,0.15,1.46,0.948739440197978,0.4607142857142857,129.63866960092798,3.017868872367349,1.7024999999999997,0.4607142857142857,0.0448307506991459,0.568435717792576,1.6056449999999995,0.3450337842199704,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_204_95,4.105215571031361,4.105215571031361,4.23818,1.578,1.34,0.609,1.4,1.0,1.5795,3.44,0.02,0.094,1.46,0.9647369202200516,0.435,77.1277339201856,3.42234042447347,1.8605,0.435,0.0089661501398292,0.6820067000201748,1.6164729999999996,0.3745240025955764,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Pb_Step_205_15,4.468646713094084,4.468646713094084,4.867539999999999,2.013,1.34,0.7034999999999999,1.4,1.0,2.0155,3.44,0.02,0.9975,1.46,0.9212796509256388,0.5025,111.06263896055675,4.219825798002408,1.4245,0.5025,0.0268984504194875,0.5560090737422496,1.5837995,0.2960772132044266,Metastable,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_205_35,4.85350899721953,4.85350899721953,5.78426,1.921,1.34,0.7214999999999999,1.4,1.0,2.0895,3.44,0.02,0.8475000000000001,1.46,0.9136253542643596,0.5153571428571428,161.76664824129915,3.580125740112288,1.3504999999999998,0.5153571428571428,0.0627630509788043,0.4587232997885627,1.5793855,0.2815756254649022,Metastable,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_205_55,5.238371281344975,5.238371281344975,6.70098,1.944,1.34,0.7395,1.4,1.0,2.1635,3.44,0.02,0.6975,1.46,0.9059710576030804,0.5282142857142857,212.4706575220416,2.9404256822221666,1.2765,0.5282142857142857,0.0986276515381211,0.3614375258348757,1.5749715000000002,0.2670740377253777,Metastable,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_205_75,5.623233565470421,5.623233565470421,7.617699999999999,1.97,1.34,0.7575,1.4,1.0,2.2375,3.44,0.02,0.5475000000000001,1.46,0.898316760941801,0.5410714285714285,263.1746668027839,2.300725624332045,1.2025,0.5410714285714285,0.1344922520974379,0.2641517518811889,1.5705575,0.2525724499858533,Metastable,Pb,1,5,Metastable
Alloy_Pb_Step_205_95,6.0080958495958665,6.0080958495958665,8.534419999999997,2.067,1.34,0.7755000000000001,1.4,1.0,2.3115,3.44,0.02,0.3975,1.46,0.8906624642805218,0.5539285714285714,313.8786760835264,1.6610255664419245,1.1284999999999998,0.5539285714285714,0.1703568526567547,0.166865977927502,1.5661435,0.2380708622463289,Metastable,Pb,1,5,Metastable
Alloy_Sn_Step_206_15,3.908,3.908,3.908,1.636,1.34,0.554,1.4,1.0,2.0024999999999995,3.44,0.02,1.212,1.46,0.9923440888544156,0.3957142857142857,59.8407824,4.646352668219552,1.4375,0.3957142857142857,0.0,0.7621446575749191,1.500138,0.4218172708200717,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_206_35,3.972,3.972,3.972,1.799,1.34,0.586,1.4,1.0,1.9925,3.44,0.02,1.188,1.46,0.9769738028702232,0.4185714285714286,62.94521759999999,4.658881650149069,1.4475000000000002,0.4185714285714286,0.0,0.7308102450178828,1.520602,0.3947904786292478,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_206_55,4.036,4.036,4.036,1.796,1.34,0.618,1.4,1.0,1.9825,3.44,0.02,1.164,1.46,0.9616035168860309,0.4414285714285714,66.04965279999999,4.671410632078587,1.4575,0.4414285714285714,0.0,0.6994758324608465,1.541066,0.3677636864384238,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_206_75,4.1,4.1,4.1,1.803,1.34,0.6499999999999999,1.4,1.0,1.9725,3.44,0.02,1.14,1.46,0.9462332309018386,0.4642857142857142,69.15408799999999,4.683939614008104,1.4674999999999998,0.4642857142857142,0.0,0.6681414199038102,1.56153,0.3407368942475999,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_206_95,4.164,4.164,4.164,2.063,1.34,0.6819999999999999,1.4,1.0,1.9625,3.44,0.02,1.116,1.46,0.9308629449176464,0.4871428571428571,72.25852319999998,4.6964685959376204,1.4775,0.4871428571428571,0.0,0.6368070073467739,1.581994,0.3137101020567759,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Ge_Step_207_15,3.86,3.86,3.86,1.811,1.34,0.53,1.4,1.0,1.6189999999999998,3.44,0.02,-0.2405,1.46,1.0038718033425598,0.3785714285714285,57.51245599999999,4.20256613106559,1.821,0.3785714285714285,0.0,0.7856454669926963,1.56299,0.4420873649631897,Stable_Cubic,Ge,1,2,Stable_Cubic
Alloy_Ge_Step_207_35,3.86,3.86,3.86,1.562,1.34,0.53,1.4,1.0,1.711,3.44,0.02,0.1054999999999999,1.46,1.0038718033425598,0.3785714285714286,57.512456,4.304775495937784,1.729,0.3785714285714286,0.0,0.7856454669926964,1.54459,0.4420873649631897,Stable_Cubic,Ge,1,2,Stable_Cubic
Alloy_Ge_Step_207_55,3.86,3.86,3.86,1.639,1.34,0.53,1.4,1.0,1.803,3.44,0.02,0.4515,1.46,1.0038718033425598,0.3785714285714286,57.51245599999999,4.406984860809978,1.637,0.3785714285714286,0.0,0.7856454669926963,1.52619,0.4420873649631897,Stable_Cubic,Ge,1,2,Stable_Cubic
Alloy_Ge_Step_207_75,3.86,3.86,3.86,1.84,1.34,0.53,1.4,1.0,1.895,3.44,0.02,0.7975,1.46,1.0038718033425598,0.3785714285714286,57.51245599999999,4.509194225682172,1.5450000000000002,0.3785714285714286,0.0,0.7856454669926963,1.50779,0.4420873649631897,Stable_Cubic,Ge,1,2,Stable_Cubic
Alloy_Ge_Step_207_95,3.86,3.86,3.86,1.73,1.34,0.53,1.4,1.0,1.987,3.44,0.02,1.1435,1.46,1.0038718033425598,0.3785714285714286,57.51245599999999,4.6114035905543656,1.453,0.3785714285714286,0.0,0.7856454669926963,1.4893900000000002,0.4420873649631897,Stable_Cubic,Ge,1,2,Stable_Cubic
Alloy_Mn_Step_208_15,3.945,3.945,3.945,1.635,1.34,0.5724999999999999,1.4,1.0,1.788,3.44,0.02,0.061,1.46,0.9823240499879846,0.4089285714285713,61.41113399999999,3.8873344842948745,1.6519999999999997,0.4089285714285713,9.532217888195787e-17,0.7389723491877466,1.5537124999999996,0.4053906033415051,Stable_Cubic,Mn,1,4,Stable_Cubic
Alloy_Mn_Step_208_35,3.925,3.925,3.925,1.644,1.34,0.5625,1.4,1.0,1.732,3.44,0.02,-0.0709999999999999,1.46,0.987394109600826,0.4017857142857143,60.493798,3.943469689734068,1.708,0.4017857142857143,7.28934309097325e-17,0.7499542592594994,1.5591424999999997,0.4140251354877838,Stable_Cubic,Mn,1,4,Stable_Cubic
Alloy_Mn_Step_208_55,3.905,3.905,3.905,1.817,1.34,0.5525,1.4,1.0,1.6760000000000002,3.44,0.02,-0.203,1.46,0.992464169213667,0.3946428571428572,59.57646199999999,3.999604895173261,1.764,0.3946428571428572,5.046468293750712e-17,0.7609361693312524,1.5645724999999997,0.4226596676340626,Stable_Cubic,Mn,1,4,Stable_Cubic
Alloy_Mn_Step_208_75,3.885,3.885,3.885,1.824,1.34,0.5425,1.4,1.0,1.62,3.44,0.02,-0.335,1.46,0.9975342288265082,0.3875,58.65912599999999,4.055740100612454,1.82,0.3875,2.8035934965281726e-17,0.7719180794030053,1.5700024999999995,0.4312941997803413,Stable_Cubic,Mn,1,4,Stable_Cubic
Alloy_Mn_Step_208_95,3.865,3.865,3.865,1.978,1.34,0.5325,1.4,1.0,1.564,3.44,0.02,-0.4669999999999999,1.46,1.0026042884393496,0.3803571428571429,57.74179,4.111875306051647,1.876,0.3803571428571429,5.607186993056352e-18,0.7828999894747581,1.5754324999999998,0.43992873192662,Stable_Cubic,Mn,1,4,Stable_Cubic
Alloy_Fe_Step_209_15,4.164,4.164,8.924,2.006,1.4675,0.597,1.4,2.1305,1.5835,3.44,0.309,0.092,1.46,1.01528212978413,0.4264285714285715,156.2560704,3.050708309942914,1.8565,0.4264285714285715,0.3698712393898864,0.3517359105195998,1.6823164999999998,0.4163194657573798,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_209_35,4.1160000000000005,4.1160000000000005,7.756000000000001,1.996,1.4375,0.593,1.4,1.8645,1.6415000000000002,3.44,0.241,0.108,1.46,1.0066325710768884,0.4235714285714286,134.10149760000002,3.23765531471293,1.7984999999999998,0.4235714285714286,0.282842712474619,0.4409123825465015,1.6510984999999998,0.4122242277513601,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_209_55,4.068,4.068,6.588,1.939,1.4075000000000002,0.589,1.4,1.5985,1.6995,3.44,0.173,0.124,1.46,0.9979830123696468,0.4207142857142857,111.9469248,3.424602319482945,1.7405,0.4207142857142857,0.1958141855593516,0.5300888545734032,1.6198804999999998,0.4081289897453404,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_209_75,4.02,4.02,5.42,1.536,1.3775000000000002,0.585,1.4,1.3325,1.7575,3.44,0.105,0.1399999999999999,1.46,0.9893334536624055,0.4178571428571428,89.792352,3.611549324252961,1.6825,0.4178571428571428,0.1087856586440843,0.6192653266003048,1.5886624999999996,0.4040337517393207,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_209_95,3.972,3.972,4.252000000000001,1.716,1.3475,0.581,1.4,1.0665,1.8155,3.44,0.037,0.156,1.46,0.980683894955164,0.415,67.6377792,3.798496329022976,1.6244999999999998,0.415,0.0217571317288169,0.7084417986272065,1.5574444999999997,0.399938513733301,Stable_Cubic,Fe,1,1,Stable_Cubic
Alloy_Ti_Step_210_15,4.183,4.183,5.023,2.378,1.49,0.6764999999999999,1.4,2.33,1.897,3.44,0.36,0.9555,1.46,0.9843696091689564,0.4832142857142856,88.01023719999999,7.662523626770714,1.543,0.4832142857142856,0.0652713951864505,0.6213207827869229,1.6784704999999998,0.3543168136824521,Unstable_Hexagonal,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_210_35,4.187,4.187,6.147,2.215,1.49,0.6585,1.4,2.33,1.813,3.44,0.36,0.7495000000000002,1.46,0.9931695361443929,0.4703571428571428,107.9777108,6.544399963145935,1.6269999999999998,0.4703571428571428,0.1522999221017179,0.5421520236604526,1.6848845,0.3696283620540856,Unstable_Hexagonal,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_210_55,4.191000000000001,4.191000000000001,7.271000000000001,2.01,1.49,0.6405,1.4,2.33,1.729,3.44,0.36,0.5435,1.46,1.001969463119829,0.4575,127.9451844,5.426276299521156,1.711,0.4575,0.2393284490169853,0.4629832645339821,1.6912984999999998,0.3849399104257192,Unstable_Hexagonal,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_210_75,4.195,4.195,8.395,2.049,1.49,0.6224999999999999,1.4,2.33,1.645,3.44,0.36,0.3375,1.46,1.0107693900952657,0.4446428571428572,147.912658,4.308152635896377,1.795,0.4446428571428572,0.3263569759322527,0.3838145054075116,1.6977124999999995,0.4002514587973527,Unstable_Hexagonal,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_210_95,4.199,4.199,9.519,1.913,1.49,0.6045,1.4,2.33,1.561,3.44,0.36,0.1315,1.46,1.019569317070702,0.4317857142857143,167.8801316,3.190028972271598,1.879,0.4317857142857143,0.41338550284752,0.3046457462810412,1.7041265,0.4155630071689862,Unstable_Hexagonal,Ti,1,7,Stable_Cubic
Alloy_Sn_Step_211_15,4.07205,4.07205,8.665450000000002,1.902,1.49,0.554,1.4,2.33,2.0024999999999995,3.44,0.36,1.212,1.46,1.046669495178562,0.3957142857142857,143.00127760604997,4.253482396023933,1.4375,0.3957142857142857,0.3698712393898863,0.3700040591531777,1.586688,0.4602253330912433,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
Alloy_Sn_Step_211_35,4.09745,4.09745,7.610050000000001,2.168,1.49,0.586,1.4,2.33,1.9925,3.44,0.36,1.188,1.46,1.0304577701806368,0.4185714285714286,126.53853746344998,5.252925685074606,1.4475000000000002,0.4185714285714286,0.282842712474619,0.4431083633834361,1.607152,0.4326036435177101,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
Alloy_Sn_Step_211_55,4.12285,4.12285,6.5546500000000005,2.121,1.49,0.618,1.4,2.33,1.9825,3.44,0.36,1.164,1.46,1.014246045182711,0.4414285714285714,110.07579732085,6.2523689741252815,1.4575,0.4414285714285714,0.1958141855593516,0.5162126676136944,1.627616,0.4049819539441768,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_211_75,4.14825,4.14825,5.49925,2.118,1.49,0.6499999999999999,1.4,2.33,1.9725,3.44,0.36,1.14,1.46,0.998034320184786,0.4642857142857142,93.61305717825,7.251812263175955,1.4674999999999998,0.4642857142857142,0.1087856586440842,0.5893169718439529,1.64808,0.3773602643706435,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Sn_Step_211_95,4.173649999999999,4.173649999999999,4.44385,2.296,1.49,0.6819999999999999,1.4,2.33,1.9625,3.44,0.36,1.116,1.46,0.9818225951868604,0.4871428571428571,77.15031703564999,8.25125555222663,1.4775,0.4871428571428571,0.0217571317288168,0.6624212760742113,1.6685439999999998,0.3497385747971103,Stable_Cubic,Sn,1,6,Stable_Cubic
Alloy_Ge_Step_212_15,4.053,4.053,9.457,2.395,1.49,0.53,1.4,2.33,1.6189999999999998,3.44,0.36,-0.2405,1.46,1.0588282889270062,0.3785714285714285,155.348332713,3.343081825406291,1.821,0.3785714285714285,0.4351426345763369,0.3151758309804839,1.6495399999999998,0.4809416002713933,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_212_35,4.053,4.053,9.457,2.043,1.49,0.53,1.4,2.33,1.711,3.44,0.36,0.1054999999999999,1.46,1.0588282889270062,0.3785714285714286,155.348332713,3.380921379248558,1.729,0.3785714285714286,0.4351426345763369,0.3151758309804839,1.6311399999999998,0.4809416002713934,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_212_55,4.053,4.053,9.457,2.145,1.49,0.53,1.4,2.33,1.803,3.44,0.36,0.4515,1.46,1.0588282889270062,0.3785714285714286,155.348332713,3.4187609330908257,1.637,0.3785714285714286,0.4351426345763369,0.3151758309804839,1.6127399999999998,0.4809416002713933,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_212_75,4.053,4.053,9.457,2.32,1.49,0.53,1.4,2.33,1.895,3.44,0.36,0.7975,1.46,1.0588282889270062,0.3785714285714286,155.348332713,3.456600486933093,1.5450000000000002,0.3785714285714286,0.4351426345763369,0.3151758309804839,1.59434,0.4809416002713934,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_212_95,4.053,4.053,9.457,2.169,1.49,0.53,1.4,2.33,1.987,3.44,0.36,1.1435,1.46,1.0588282889270062,0.3785714285714286,155.348332713,3.49444004077536,1.453,0.3785714285714286,0.4351426345763369,0.3151758309804839,1.57594,0.4809416002713934,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Mn_Step_213_15,4.14225,4.14225,9.66525,1.929,1.49,0.5724999999999999,1.4,2.33,1.788,3.44,0.36,0.061,1.46,1.0361009140384216,0.4089285714285713,165.87914932575003,3.1141733473720024,1.6519999999999997,0.4089285714285713,0.4351426345763368,0.2963700187517179,1.6402624999999995,0.443410846225164,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_213_35,4.121250000000001,4.121250000000001,9.61625,2.003,1.49,0.5625,1.4,2.33,1.732,3.44,0.36,-0.0709999999999999,1.46,1.041448531659265,0.4017857142857143,163.40131012275,3.161356597407906,1.708,0.4017857142857143,0.4351426345763368,0.3007949157467217,1.6456924999999998,0.4522416118831003,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_213_55,4.10025,4.10025,9.56725,2.253,1.49,0.5525,1.4,2.33,1.6760000000000002,3.44,0.36,-0.203,1.46,1.0467961492801086,0.3946428571428572,160.92347091975,3.208539847443809,1.764,0.3946428571428572,0.4351426345763368,0.3052198127417255,1.6511224999999996,0.4610723775410367,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_213_75,4.07925,4.07925,9.51825,2.346,1.49,0.5425,1.4,2.33,1.62,3.44,0.36,-0.335,1.46,1.052143766900952,0.3875,158.44563171675,3.255723097479712,1.82,0.3875,0.4351426345763368,0.3096447097367292,1.6565524999999997,0.469903143198973,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_213_95,4.05825,4.05825,9.46925,2.495,1.49,0.5325,1.4,2.33,1.564,3.44,0.36,-0.4669999999999999,1.46,1.0574913845217957,0.3803571428571429,155.96779251375,3.3029063475156155,1.876,0.3803571428571429,0.4351426345763369,0.314069606731733,1.6619825,0.4787339088569093,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Fe_Step_214_15,4.1937,4.1937,9.7853,1.663,1.762,0.597,1.4,1.021,1.5835,3.44,0.4534999999999999,0.092,1.46,1.1194839563571657,0.4264285714285715,172.1018293092,2.3290993045201684,1.8565,0.4264285714285715,0.4351426345763369,0.3400816523820563,1.852243,0.4899901571445161,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Fe_Step_214_35,4.185300000000001,4.185300000000001,9.7657,1.575,1.698,0.593,1.4,1.3290000000000002,1.6415000000000002,3.44,0.4315,0.108,1.46,1.0989207197608415,0.4235714285714286,171.07493505480002,2.5054961528319115,1.7984999999999998,0.4235714285714286,0.4351426345763369,0.3290156979405054,1.8014069999999998,0.4774719488709151,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Fe_Step_214_55,4.176900000000001,4.176900000000001,9.7461,1.973,1.634,0.589,1.4,1.637,1.6995,3.44,0.4095,0.124,1.46,1.0783574831645175,0.4207142857142857,170.04804080040003,2.681893001143654,1.7405,0.4207142857142857,0.4351426345763369,0.3179497434989545,1.7505709999999997,0.4649537405973141,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Fe_Step_214_75,4.1685,4.1685,9.7265,2.089,1.5699999999999998,0.585,1.4,1.945,1.7575,3.44,0.3875,0.1399999999999999,1.46,1.057794246568194,0.4178571428571428,169.021146546,2.8582898494553968,1.6825,0.4178571428571428,0.4351426345763369,0.3068837890574037,1.6997349999999998,0.4524355323237131,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Fe_Step_214_95,4.1601,4.1601,9.7069,2.063,1.506,0.581,1.4,2.253,1.8155,3.44,0.3655,0.156,1.46,1.03723100997187,0.415,167.99425229160005,3.0346866977671394,1.6244999999999998,0.415,0.4351426345763368,0.2958178346158528,1.6488989999999997,0.439917324050112,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
