formula,rA,rB,rX,chi_A,chi_B,chi_X,tolerance_factor,octahedral_factor,volume,density
MgAgBr3,0.86,1.0866666666666667,0.8825000000000001,1.31,1.93,2.96,0.6258076989610575,1.231350330500472,61.08539882870371,10.109524522564705
MgAgCl3,0.86,1.0866666666666667,0.7799999999999999,1.31,1.93,3.16,0.6213376439684785,1.3931623931623933,52.034370370370375,7.6123011085053305
MgAgF3,0.86,1.0866666666666667,0.705,1.31,1.93,3.98,0.6177428374066644,1.541371158392435,46.01099537037036,6.827256708021806
MgAgO3,0.86,1.0866666666666667,1.26,1.31,1.93,3.44,0.638903176031889,0.8624338624338624,103.38182637037038,2.894015826103087
MgAgS3,0.86,1.0866666666666667,0.88,1.31,1.93,2.58,0.6257042169107951,1.2348484848484849,60.85303703703705,6.231787271955107
MgAgSe3,0.86,1.0866666666666667,1.0133333333333334,1.31,1.93,2.55,0.6308794144720595,1.0723684210526314,74.08800000000001,8.2718062421734
MgCdI3,0.86,1.09,1.2733333333333334,1.31,1.69,2.66,0.6383874333433747,0.856020942408377,105.60024562962963,8.136646161710205
MgCdBr3,0.86,1.09,0.8825000000000001,1.31,1.69,2.96,0.6247501447591799,1.2351274787535411,61.39613362500001,10.181227607029111
MgCdCl3,0.86,1.09,0.7799999999999999,1.31,1.69,3.16,0.6202300902359144,1.3974358974358978,52.31362400000001,7.7158670645532075
MgCdF3,0.86,1.09,0.705,1.31,1.69,3.98,0.6165956826482489,1.546099290780142,46.26827899999999,6.952334448908167
MgCdO3,0.86,1.09,1.26,1.31,1.69,3.44,0.6379969303921275,0.8650793650793651,103.82300000000001,2.9543773041191863
MgCdS3,0.86,1.09,0.88,1.31,1.69,2.58,0.6246454957315891,1.2386363636363638,61.162984000000016,6.323544561944413
MgCdSe3,0.86,1.09,1.0133333333333334,1.31,1.69,2.55,0.6298796055743224,1.075657894736842,74.44136029629631,8.333878526656665
MgInI3,0.86,0.94,1.2733333333333334,1.31,1.78,2.66,0.6816516419283926,0.7382198952879581,86.74220562962964,9.951658918192539
MgInBr3,0.86,0.94,0.8825000000000001,1.31,1.78,2.96,0.6761699097599355,1.065155807365439,48.427561125000004,12.990227196528316
MgInCl3,0.86,0.94,0.7799999999999999,1.31,1.78,3.16,0.6743199236867209,1.2051282051282053,40.70758399999998,10.013907467680578
MgInF3,0.86,0.94,0.705,1.31,1.78,3.98,0.672820212980916,1.3333333333333333,35.611289,9.145121395162311
MgInO3,0.86,0.94,1.26,1.31,1.78,3.44,0.6814967211006815,0.7460317460317459,85.18400000000003,3.647742836746105
MgInS3,0.86,0.94,0.88,1.31,1.78,2.58,0.6761272673578191,1.0681818181818181,48.228543999999985,8.10233594912812
MgInSe3,0.86,0.94,1.0133333333333334,1.31,1.78,2.55,0.6782491998590401,0.9276315789473683,59.6237202962963,10.472044715180498
MgSnI3,0.86,0.83,1.2733333333333334,1.31,1.96,2.66,0.7173006184476269,0.6518324607329842,74.44136029629631,11.682911353170368
MgSnBr3,0.86,0.83,0.8825000000000001,1.31,1.96,2.96,0.7196027214817416,0.9405099150141641,40.177390624999994,15.818548213663737
MgSnCl3,0.86,0.83,0.7799999999999999,1.31,1.96,3.16,0.7203914712678011,1.064102564102564,33.386247999999995,12.40345870916929
MgSnF3,0.86,0.83,0.705,1.31,1.96,3.98,0.7210353422499068,1.177304964539007,28.934442999999995,11.478794668916201
MgSnO3,0.86,0.83,1.26,1.31,1.96,3.44,0.7173649695796649,0.6587301587301587,73.03463199999999,4.3430395448371915
MgSnS3,0.86,0.83,0.88,1.31,1.96,2.58,0.7196208342638776,0.9431818181818181,40.001687999999994,9.930251816837297
MgSnSe3,0.86,0.83,1.0133333333333334,1.31,1.96,2.55,0.718723383575764,0.8190789473684209,50.10737096296296,12.589868955762471
MgSbI3,0.86,0.8300000000000001,1.2733333333333334,1.31,2.05,2.66,0.7173006184476269,0.6518324607329843,74.44136029629631,11.750948295499258
MgSbBr3,0.86,0.8300000000000001,0.8825000000000001,1.31,2.05,2.96,0.7196027214817415,0.9405099150141644,40.17739062500001,15.944608230468596
MgSbCl3,0.86,0.8300000000000001,0.7799999999999999,1.31,2.05,3.16,0.7203914712678011,1.0641025641025643,33.386247999999995,12.555160767374902
MgSbF3,0.86,0.8300000000000001,0.705,1.31,2.05,3.98,0.7210353422499066,1.1773049645390072,28.93444300000001,11.65383735203828
MgSbO3,0.86,0.8300000000000001,1.26,1.31,2.05,3.44,0.7173649695796649,0.6587301587301588,73.03463199999999,4.412386954397125
MgSbS3,0.86,0.8300000000000001,0.88,1.31,2.05,2.58,0.7196208342638776,0.9431818181818182,40.001687999999994,10.056865537172374
MgSbSe3,0.86,0.8300000000000001,1.0133333333333334,1.31,2.05,2.55,0.718723383575764,0.819078947368421,50.107370962962975,12.69094714925034
MgTeI3,0.86,1.2933333333333332,1.2733333333333334,1.31,2.1,2.66,0.5878138834291593,1.0157068062827224,135.269037037037,6.538483381617352
MgTeBr3,0.86,1.2933333333333332,0.8825000000000001,1.31,2.1,2.96,0.5663667532152351,1.4655335221907457,82.40752375462962,7.8913975136552015
MgTeCl3,0.86,1.2933333333333332,0.7799999999999999,1.31,2.1,3.16,0.5594036665954147,1.6581196581196582,71.30128829629629,6.014863070957518
MgTeF3,0.86,1.2933333333333332,0.705,1.31,2.1,3.98,0.5538561719867925,1.83451536643026,63.84013329629627,5.433808632720811
MgTeO3,0.86,1.2933333333333332,1.26,1.31,2.1,3.44,0.5871903863269581,1.0264550264550263,133.17188029629628,2.492679622327644
MgTeS3,0.86,1.2933333333333332,0.88,1.31,2.1,2.58,0.5662047361616092,1.4696969696969695,82.12379496296296,5.0166869722394605
MgTeSe3,0.86,1.2933333333333332,1.0133333333333334,1.31,2.1,2.55,0.5743555362968172,1.276315789473684,98.1848557037037,6.575431280896919
MgCsI3,0.86,1.81,1.2733333333333334,1.31,0.79,2.66,0.4893153408004893,1.4214659685863873,234.50462962962968,3.8091549330997876
MgCsBr3,0.86,1.81,0.8825000000000001,1.31,0.79,2.96,0.4576860391968366,2.0509915014164304,156.15544162499998,4.220926515779115
MgCsCl3,0.86,1.81,0.7799999999999999,1.31,0.79,3.16,0.44781091457187644,2.3205128205128207,138.991832,3.1489447664772268
MgCsF3,0.86,1.81,0.705,1.31,0.79,3.98,0.4400752486495454,2.567375886524823,127.26352700000002,2.7950284883575156
MgCsO3,0.86,1.81,1.26,1.31,0.79,3.44,0.48836898580504867,1.4365079365079365,231.47554400000007,1.4721423372312188
MgCsS3,0.86,1.81,0.88,1.31,0.79,2.58,0.4574541362792679,2.0568181818181817,155.72087199999999,2.7022677369540733
MgCsSe3,0.86,1.81,1.0133333333333334,1.31,0.79,2.55,0.4692491512602096,1.7861842105263157,180.04308829629628,3.6347848382932884
MgBaI3,0.86,1.49,1.2733333333333334,1.31,0.89,2.66,0.5459791197110405,1.170157068062827,168.80675229629637,5.3351348776780725
MgBaBr3,0.86,1.49,0.8825000000000001,1.31,0.89,2.96,0.5194181920073687,1.6883852691218129,106.83379362500001,6.238316046817732
MgBaCl3,0.86,1.49,0.7799999999999999,1.31,0.89,3.16,0.5109384443793655,1.9102564102564104,93.57666400000001,4.7556720651483495
MgBaF3,0.86,1.49,0.705,1.31,0.89,3.98,0.5042320047169052,2.1134751773049647,84.60451899999998,4.291112493281208
MgBaO3,0.86,1.49,1.26,1.31,0.89,3.44,0.5451973768805453,1.1825396825396826,166.375,2.0923051740412877
MgBaS3,0.86,1.49,0.88,1.31,0.89,2.58,0.5192200956081142,1.6931818181818181,106.49642400000002,4.020245913149592
MgBaSe3,0.86,1.49,1.0133333333333334,1.31,0.89,2.55,0.5292330640711018,1.470394736842105,125.50066696296298,5.272961718595995
MgLaI3,0.86,1.172,1.2733333333333334,1.31,1.1,2.66,0.6169802211565603,0.9204188481675392,116.97799972029627,7.72134902538262
MgLaBr3,0.86,1.172,0.8825000000000001,1.31,1.1,2.96,0.599814874926981,1.3280453257790366,69.375867029,9.644335561262963
MgLaCl3,0.86,1.172,0.7799999999999999,1.31,1.1,3.16,0.5941753425928072,1.5025641025641026,59.501707264,7.523163954211299
MgLaF3,0.86,1.172,0.705,1.31,1.1,3.98,0.5896586309822093,1.6624113475177305,52.90330506399998,6.912019587331305
MgLaO3,0.86,1.172,1.26,1.31,1.1,3.44,0.6164855207325245,0.9301587301587301,115.074924544,3.0478268579268017
MgLaS3,0.86,1.172,0.88,1.31,1.1,2.58,0.5996840285532313,1.3318181818181818,69.122916864,6.231840397686929
MgLaSe3,0.86,1.172,1.0133333333333334,1.31,1.1,2.55,0.6062447088428882,1.156578947368421,83.49165262696296,7.957458788010578
MgCeI3,0.86,1.08,1.2733333333333334,1.31,1.12,2.66,0.641100127819338,0.8481675392670157,104.26542696296299,8.682054731291576
MgCeBr3,0.86,1.08,0.8825000000000001,1.31,1.12,2.96,0.6279335849872522,1.2237960339943343,60.467078125000015,11.098507512407547
MgCeCl3,0.86,1.08,0.7799999999999999,1.31,1.12,3.16,0.6235646606135268,1.3846153846153848,51.47884799999999,8.734680283540312
MgCeF3,0.86,1.08,0.705,1.31,1.12,3.98,0.6200500001980991,1.5319148936170215,45.49929300000001,8.080979635866921
MgCeO3,0.86,1.08,1.26,1.31,1.12,3.44,0.6407234130006408,0.8571428571428572,102.50323199999998,3.4412439311329672
MgCeS3,0.86,1.08,0.88,1.31,1.12,2.58,0.6278324625465462,1.2272727272727273,60.236287999999995,7.184592202318998
MgCeSe3,0.86,1.08,1.0133333333333334,1.31,1.12,2.55,0.632888584581843,1.0657894736842104,73.38463762962967,9.080804726837037
MgPrI3,0.86,1.06,1.2733333333333334,1.31,1.13,2.66,0.6465952717720752,0.8324607329842931,101.62962962962965,8.92016179983404
MgPrBr3,0.86,1.06,0.8825000000000001,1.31,1.13,2.96,0.6343987956434917,1.2011331444759206,58.63717912500001,11.467279417889655
MgPrCl3,0.86,1.06,0.7799999999999999,1.31,1.13,3.16,0.630342537359326,1.3589743589743593,49.83603199999999,9.048992406228157
MgPrF3,0.86,1.06,0.705,1.31,1.13,3.98,0.62707606252329,1.5035460992907803,43.98697700000001,8.388697787959314
MgPrO3,0.86,1.06,1.26,1.31,1.13,3.44,0.646246890698922,0.8412698412698413,99.89734400000003,3.544170518898773
MgPrS3,0.86,1.06,0.88,1.31,1.13,2.58,0.6343049621604282,1.2045454545454546,58.411072,7.431600665384403
MgPrSe3,0.86,1.06,1.0133333333333334,1.31,1.13,2.55,0.6389936191598031,1.0460526315789473,71.30128829629629,9.364573582026322
MgNdI3,0.86,1.2765,1.2733333333333334,1.31,1.14,2.66,0.5916944770775248,1.0024869109947643,132.62499169996298,6.877208255550926
MgNdBr3,0.86,1.2765,0.8825000000000001,1.31,1.14,2.96,0.5707826125694685,1.4464589235127476,80.50964543199999,8.420678808400448
MgNdCl3,0.86,1.2765,0.7799999999999999,1.31,1.14,3.16,0.5639826252084416,1.6365384615384617,69.57867089699998,6.5609592292755465
MgNdF3,0.86,1.2765,0.705,1.31,1.14,3.98,0.5585613173624057,1.8106382978723405,62.240377347000006,6.017482870142404
MgNdO3,0.86,1.2765,1.26,1.31,1.14,3.44,0.5910872408521582,1.013095238095238,130.55532401700003,2.7543125650863574
MgNdS3,0.86,1.2765,0.88,1.31,1.14,2.58,0.5706244500770835,1.4505681818181817,80.23029229699999,5.479535183188027
MgNdSe3,0.86,1.2765,1.0133333333333334,1.31,1.14,2.55,0.5785778166058629,1.2597039473684208,96.0509371266296,7.0092299850673765
MgPmI3,0.86,1.11,1.2733333333333334,1.31,1.13,2.66,0.633030336000633,0.8717277486910995,108.30396296296301,8.433194694432135
MgPmBr3,0.86,1.11,0.8825000000000001,1.31,1.13,2.96,0.6184791269949724,1.2577903682719547,63.282696625000014,10.732864106910233
MgPmCl3,0.86,1.11,0.7799999999999999,1.31,1.13,3.16,0.6136668088577565,1.4230769230769234,54.01015200000001,8.475472185604543
MgPmF3,0.86,1.11,0.705,1.31,1.13,3.98,0.6098012398642462,1.5744680851063833,47.832147,7.856413439912026
MgPmO3,0.86,1.11,1.26,1.31,1.13,3.44,0.6326129900512656,0.880952380952381,106.49642400000002,3.388366236718142
MgPmS3,0.86,1.11,0.88,1.31,1.13,2.58,0.6183676515533821,1.2613636363636365,63.04479200000002,6.9931776035163455
MgPmSe3,0.86,1.11,1.0133333333333334,1.31,1.13,2.55,0.6239466736536852,1.0953947368421053,76.58514162962965,8.807215241536024
MgSmI3,0.86,1.229,1.2733333333333334,1.31,1.17,2.66,0.6029261892106735,0.9651832460732984,125.35032676829633,7.357372948797132
MgSmBr3,0.86,1.229,0.8825000000000001,1.31,1.17,2.96,0.5836228560442729,1.3926345609065156,75.31183756700004,9.136747991648717
MgSmCl3,0.86,1.229,0.7799999999999999,1.31,1.17,3.16,0.5773172069393528,1.575641025641026,64.867893832,7.194040239191096
MgSmF3,0.86,1.229,0.705,1.31,1.17,3.98,0.5722798605758049,1.743262411347518,57.870788032000014,6.647392113973653
MgSmO3,0.86,1.229,1.26,1.31,1.17,3.44,0.6023675317081155,0.9753968253968255,123.35724935199998,2.9973883723724186
MgSmS3,0.86,1.229,0.88,1.31,1.17,2.58,0.5834763521058467,1.3965909090909092,75.044648232,5.993553644024718
MgSmSe3,0.86,1.229,1.0133333333333334,1.31,1.17,2.55,0.5908339989852793,1.212828947368421,90.19667039496301,7.576804344171707
MgEuI3,0.86,1.1985000000000001,1.2733333333333334,1.31,1.2,2.66,0.6103657072893973,0.9412303664921466,120.822422895963,7.655140892230335
MgEuBr3,0.86,1.1985000000000001,0.8825000000000001,1.31,1.2,2.96,0.5921766749339176,1.3580736543909349,72.09517952800005,9.581345827576065
MgEuCl3,0.86,1.1985000000000001,0.7799999999999999,1.31,1.2,3.16,0.5862169667632852,1.5365384615384619,61.95810849299999,7.574889175858181
MgEuF3,0.86,1.1985000000000001,0.705,1.31,1.2,3.98,0.581449566773631,1.7000000000000002,55.17579894300002,7.020349398380369
MgEuO3,0.86,1.1985000000000001,1.26,1.31,1.2,3.44,0.6098404663093347,0.9511904761904763,118.87776321299998,3.1327402342652153
MgEuS3,0.86,1.1985000000000001,0.88,1.31,1.2,2.58,0.5920383096421605,1.3619318181818183,71.835657893,6.29837193766181
MgEuSe3,0.86,1.1985000000000001,1.0133333333333334,1.31,1.2,2.55,0.5989812841796359,1.1827302631578946,86.56596672262968,7.925355852582649
MgGdI3,0.86,1.075,1.2733333333333334,1.31,1.2,2.66,0.6424651387373351,0.844240837696335,103.60225662962966,9.012260111539995
MgGdBr3,0.86,1.075,0.8825000000000001,1.31,1.2,2.96,0.6295375021902848,1.2181303116147308,60.006085875000004,11.657928559041496
MgGdCl3,0.86,1.075,0.7799999999999999,1.31,1.2,3.16,0.6252454278928085,1.3782051282051282,51.064811,9.362682651655772
MgGdF3,0.86,1.075,0.705,1.31,1.2,3.98,0.6217917136818017,1.524822695035461,45.11801599999998,8.779889647500346
MgGdO3,0.86,1.075,1.26,1.31,1.2,3.44,0.6420954117436829,0.8531746031746031,101.847563,3.742759818969128
MgGdS3,0.86,1.075,0.88,1.31,1.2,2.58,0.6294381721694274,1.221590909090909,59.77647100000001,7.715836996738293
MgGdSe3,0.86,1.075,1.0133333333333334,1.31,1.2,2.55,0.6344038804746966,1.0608552631578947,72.8600472962963,9.536693036356256
MgTbI3,0.86,0.9815,1.2733333333333334,1.31,1.1,2.66,0.6691059061873792,0.7708115183246073,91.7135124032963,10.210845812161791
MgTbBr3,0.86,0.9815,0.8825000000000001,1.31,1.1,2.96,0.6611156977132417,1.1121813031161474,51.81168435200001,13.55541168320372
MgTbCl3,0.86,0.9815,0.7799999999999999,1.31,1.1,3.16,0.6584333061261197,1.2583333333333335,43.72581666699999,10.997751577177793
MgTbF3,0.86,0.9815,0.705,1.31,1.1,3.98,0.6562640085108845,1.3921985815602838,38.37505611700001,10.395118368844365
MgTbO3,0.86,0.9815,1.26,1.31,1.1,3.44,0.668879226598929,0.778968253968254,90.09614658700004,4.261813963804259
MgTbS3,0.86,0.9815,0.88,1.31,1.1,2.58,0.661053788123143,1.1153409090909092,51.60349406699999,8.99178561488316
MgTbSe3,0.86,0.9815,1.0133333333333334,1.31,1.1,2.55,0.6641390778133469,0.9685855263157894,63.50528022996298,10.985322044183796
MgDyI3,0.86,1.131,1.2733333333333334,1.31,1.22,2.66,0.6275013035359109,0.8882198952879581,111.19212225096301,8.475497181693266
MgDyBr3,0.86,1.131,0.8825000000000001,1.31,1.22,2.96,0.6120286369691992,1.2815864022662888,65.30476768300001,10.845528148148082
MgDyCl3,0.86,1.131,0.7799999999999999,1.31,1.22,3.16,0.6069232175516274,1.4500000000000002,55.830568248000006,8.719625631842082
MgDyF3,0.86,1.131,0.705,1.31,1.22,3.98,0.6028263890814852,1.6042553191489364,49.51172044799999,8.176836349186031
MgDyO3,0.86,1.131,1.26,1.31,1.22,3.44,0.6270567906405268,0.8976190476190476,109.352499768,3.565615794420233
MgDyS3,0.86,1.131,0.88,1.31,1.22,2.58,0.6119103066092643,1.2852272727272727,65.06181864800001,7.223031112833617
MgDySe3,0.86,1.131,1.0133333333333334,1.31,1.22,2.55,0.6178362056853685,1.1161184210526316,78.87999547762963,8.919396296802468
MgHoI3,0.86,1.041,1.2733333333333334,1.31,1.23,2.66,0.6519036299012713,0.8175392670157067,99.16712409096297,9.543931651505666
MgHoBr3,0.86,1.041,0.8825000000000001,1.31,1.23,2.96,0.6406652771185248,1.1796033994334276,56.933326423,12.511133223764933
MgHoCl3,0.86,1.041,0.7799999999999999,1.31,1.23,3.16,0.6369194227024492,1.3346153846153848,48.30808528799998,10.160977953177186
MgHoF3,0.86,1.041,0.705,1.31,1.23,3.98,0.6338999142918711,1.476595744680851,42.581671488,9.602370147004995
MgHoO3,0.86,1.041,1.26,1.31,1.23,3.44,0.6515831318650583,0.8261904761904761,97.46301520800002,4.0419920841498955
MgHoS3,0.86,1.041,0.88,1.31,1.23,2.58,0.6405786707918952,1.1829545454545454,56.71162368799998,8.357709498773115
MgHoSe3,0.86,1.041,1.0133333333333334,1.31,1.23,2.55,0.644903506599704,1.0273026315789473,69.35898451762961,10.201961290409463
MgErI3,0.86,1.03,1.2733333333333334,1.31,1.24,2.66,0.6550169178588314,0.8089005235602094,97.75981362962968,9.720877870134064
MgErBr3,0.86,1.03,0.8825000000000001,1.31,1.24,2.96,0.6443501493006444,1.1671388101983002,55.96214062500001,12.797355109223272
MgErCl3,0.86,1.03,0.7799999999999999,1.31,1.24,3.16,0.6407902037243978,1.3205128205128207,47.43792800000001,10.428877586553464
MgErF3,0.86,1.03,0.705,1.31,1.24,3.98,0.6379188762844997,1.4609929078014185,41.78192299999999,9.878720172982726
MgErO3,0.86,1.03,1.26,1.31,1.24,3.44,0.6547130071709605,0.8174603174603174,96.071912,4.140769993921667
MgErS3,0.86,1.03,0.88,1.31,1.24,2.58,0.6442678673252515,1.1704545454545454,55.74296800000001,8.572314098671779
MgErSe3,0.86,1.03,1.0133333333333334,1.31,1.24,2.55,0.6483752546776469,1.0164473684210527,68.2507842962963,10.424270387904405
MgTmI3,0.86,1.095,1.2733333333333334,1.31,1.25,2.66,0.6370396766227342,0.8599476439790575,106.27190596296295,8.968438242794516
MgTmBr3,0.86,1.095,0.8825000000000001,1.31,1.25,2.96,0.6231704983754652,1.2407932011331444,61.864208875,11.621407854342614
MgTmCl3,0.86,1.095,0.7799999999999999,1.31,1.25,3.16,0.6185761433286187,1.403846153846154,52.734375,9.434190900033212
MgTmF3,0.86,1.095,0.705,1.31,1.25,3.98,0.614882916863115,1.5531914893617023,46.655999999999985,8.906330210011854
MgTmO3,0.86,1.095,1.26,1.31,1.25,3.44,0.636642372153503,0.8690476190476191,104.487111,3.8339035629043754
MgTmS3,0.86,1.095,0.88,1.31,1.25,2.58,0.623064114729737,1.2443181818181819,61.629875000000006,7.7986211583329
MgTmSe3,0.86,1.095,1.0133333333333334,1.31,1.25,2.55,0.6283858199484545,1.0805921052631577,74.97350462962963,9.52665144695748
MgYbI3,0.86,1.084,1.2733333333333334,1.31,1.1,2.66,0.6400122882359341,0.8513089005235602,104.79799622162965,9.159631331130663
MgYbBr3,0.86,1.084,0.8825000000000001,1.31,1.1,2.96,0.626656323690558,1.228328611898017,60.837567237000016,11.929589231498307
MgYbCl3,0.86,1.084,0.7799999999999999,1.31,1.1,3.16,0.6222265390242274,1.38974358974359,51.81168435199999,9.733791732692893
MgYbF3,0.86,1.084,0.705,1.31,1.1,3.98,0.618663639102072,1.5375886524822697,45.80585655200001,9.220474370068823
MgYbO3,0.86,1.084,1.26,1.31,1.1,3.44,0.639630028336817,0.8603174603174604,103.02978867200004,3.954307743908415
MgYbS3,0.86,1.084,0.88,1.31,1.1,2.58,0.6265537813600971,1.231818181818182,60.605834752,8.042889487678881
MgYbSe3,0.86,1.084,1.0133333333333334,1.31,1.1,2.55,0.631681549773359,1.069736842105263,73.80611824829629,9.769710798175348
MgLuI3,0.86,1.001,1.2733333333333334,1.31,1.27,2.66,0.6633690315703542,0.7861256544502616,94.1135892642963,10.233494979174173
MgLuBr3,0.86,1.001,0.8825000000000001,1.31,1.27,2.96,0.6542711231948408,1.1342776203966003,53.454818663,13.637070310791756
MgLuCl3,0.86,1.001,0.7799999999999999,1.31,1.27,3.16,0.6512241823364178,1.2833333333333334,45.194100327999976,11.229874578670168
MgLuF3,0.86,1.001,0.705,1.31,1.27,3.98,0.6487627493280228,1.4198581560283687,39.721630528,10.713348225060303
MgLuO3,0.86,1.001,1.26,1.31,1.27,3.44,0.6631104760820431,0.7944444444444444,92.46804464800002,4.440576486059642
MgLuS3,0.86,1.001,0.88,1.31,1.27,2.58,0.654200758421707,1.1375,53.242246727999984,9.215350496051085
MgLuSe3,0.86,1.001,1.0133333333333334,1.31,1.27,2.55,0.6577097983077901,0.9878289473684209,65.38588489096294,11.076769324242534
MgHfI3,0.86,0.85,1.2733333333333334,1.31,1.3,2.66,0.710544254694588,0.6675392670157068,76.58514162962965,12.652077654557532
MgHfBr3,0.86,0.85,0.8825000000000001,1.31,1.3,2.96,0.7112956193578543,0.9631728045325778,41.601569624999996,17.66321182245726
MgHfCl3,0.86,0.85,0.7799999999999999,1.31,1.3,3.16,0.711552312111141,1.0897435897435899,34.64597599999999,14.817717770583249
MgHfF3,0.86,0.85,0.705,1.31,1.3,3.98,0.7117615757901009,1.2056737588652482,30.080230999999998,14.341707541699883
MgHfO3,0.86,0.85,1.26,1.31,1.3,3.44,0.7105653016215637,0.6746031746031745,75.15144799999999,5.5416316216681105
